,gsId,name,type,gradeRange,enrollment,parentRating,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,gsRating,districtId,district,districtNCESId,Zip Code
37,593,Center City PCS - Brightwood,charter,PK-8,238.0,3.0,Washington,DC,"6008 Georgia Avenue Northwest, 
Washington, DC  20011",(202) 723-3322,(202) 291-0219,http://www.centercitypcs.org,110007300400,38.963215,-77.02839,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/593-Center-City-PCS---Brightwood/?utm_source=GSAPI&utm_medium=referral,7.0,114.0,Center City Pcs,1100073.0,20011
38,594,Center City PCS - Capitol Hill,charter,PK-8,230.0,2.0,Washington,DC,"1503 East Capitol Street Southeast, 
Washington, DC  20003",(202) 547-7556,(202) 547-5686,http://www.centercitypcs.org,110007300393,38.889454,-76.98325,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/594-Center-City-PCS---Capitol-Hill/?utm_source=GSAPI&utm_medium=referral,,114.0,Center City Pcs,1100073.0,20003
39,595,Center City PCS - Congress Heights,charter,PK-8,254.0,4.0,Washington,DC,"220 Highview Place Southeast, 
Washington, DC  20032",(202) 562-7070,(202) 574-5829,http://www.centercitypcs.org,110007300412,38.841515,-77.00458,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/595-Center-City-PCS---Congress-Heights/?utm_source=GSAPI&utm_medium=referral,6.0,114.0,Center City Pcs,1100073.0,20032
40,596,Center City PCS - Petworth,charter,PK-8,235.0,4.0,Washington,DC,"510 Webster Street Northwest, 
Washington, DC  20011",(202) 726-9212,(202) 726-3378,http://www.centercitypcs.org,110007300395,38.943764,-77.02087,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/596-Center-City-PCS---Petworth/?utm_source=GSAPI&utm_medium=referral,6.0,114.0,Center City Pcs,1100073.0,20011
41,597,Center City PCS - Shaw,charter,PK-8,218.0,3.0,Washington,DC,"711 N Street Northwest, 
Washington, DC  20001",(202) 234-1093,(202) 462-6875,http://www.centercitypcs.org,110007300404,38.907524,-77.022484,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/597-Center-City-PCS---Shaw/?utm_source=GSAPI&utm_medium=referral,8.0,114.0,Center City Pcs,1100073.0,20001
42,598,Center City PCS - Trinidad,charter,PK-8,230.0,4.0,Washington,DC,"1217 West Virginia Avenue Northeast, 
Washington, DC  20002",(202) 397-1614,(202) 398-4832,http://www.centercitypcs.org,110007300403,38.90532,-76.99122,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/598-Center-City-PCS---Trinidad/?utm_source=GSAPI&utm_medium=referral,,114.0,Center City Pcs,1100073.0,20002
43,901,Christian Family Montessori School,private,PK-6,107.0,5.0,Washington,DC,"201 Allison St., 
Washington, DC  20011",(202) 722-1520,,http://www.cfmschool.org/,,38.945435,-77.01421,https://www.greatschools.org/washington-dc/washington/901-Christian-Family-Montessori-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/901-Christian-Family-Montessori-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/901-Christian-Family-Montessori-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/901-Christian-Family-Montessori-School/?utm_source=GSAPI&utm_medium=referral,,,,,20011
44,81,Cleveland Elementary School,public,PK-5,297.0,5.0,Washington,DC,"1825 8th Street Northwest, 
Washington, DC  20001",(202) 939-4380,(202) 673-6461,http://www.dcps.dc.gov,110003000103,38.915157,-77.022575,https://www.greatschools.org/washington-dc/washington/81-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/81-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/81-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/81-Cleveland-Elementary-School/?utm_source=GSAPI&utm_medium=referral,5.0,1.0,District Of Columbia Public Schools,1100030.0,20001
45,245,"Cornerstone Schools of Washington, D.C.",private,PK-12,130.0,4.0,Washington,DC,"3742 Ely Place SE, 
Washington, DC  20019",(202) 575-0027,(202) 575-0669,http://www.cornerstone-schools.org,A9901122,38.882893,-76.94812,"https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/245-Cornerstone-Schools-Of-Washington,-D.C./?utm_source=GSAPI&utm_medium=referral",,,,,20019
46,848,Creative Minds International PCS,charter,PK-6,238.0,5.0,Washington,DC,"3700 North Capitol Street Northwest, 
Washington, DC  20011",(202) 588-0370,(202) 588-0263,http://www.creativemindspcs.org,110008400440,38.936302,-77.01102,https://www.greatschools.org/washington-dc/washington/848-Creative-Minds-International-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/848-Creative-Minds-International-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/848-Creative-Minds-International-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/848-Creative-Minds-International-PCS/?utm_source=GSAPI&utm_medium=referral,7.0,125.0,Creative Minds Pcs,1100084.0,20011
47,902,D C Preparatory Benning Middle Campus,charter,4-7,220.0,5.0,Washington,DC,"100 41st Street Northeast, 
Washington, DC  20019",(202) 396-3780,,http://www.dcprep.org/,110004800474,38.890778,-76.944954,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/902-D-C-Preparatory-Benning-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,7.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20019
48,360,DC Bilingual PCS,charter,PK-5,405.0,5.0,Washington,DC,"33 Riggs Road Northeast, 
Washington, DC  20011",(202) 750-6674,(202) 750-6733,http://www.dcbilingual.org,110004200273,38.954834,-77.00665,https://www.greatschools.org/washington-dc/washington/360-DC-Bilingual-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/360-DC-Bilingual-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/360-DC-Bilingual-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/360-DC-Bilingual-PCS/?utm_source=GSAPI&utm_medium=referral,7.0,79.0,D.C. Bilingual Pcs,1100042.0,20011
49,1217,DC Prep - Anacostia Elementary Campus,charter,PK-1,150.0,,Washington,DC,"1409 V Street SE, 
Washington, DC  20020",(202) 729-3500,(202) 889-2785,http://www.dcprep.org/Anacostia_Elementary_Campus,110004800501,38.864887,-76.985504,https://www.greatschools.org/washington-dc/washington/1217-DC-Prep---Anacostia-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1217-DC-Prep---Anacostia-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1217-DC-Prep---Anacostia-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1217-DC-Prep---Anacostia-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,,80.0,D.C. Preparatory Academy Pcs,1100048.0,20020
50,601,DC Prep - Edgewood Middle Campus,charter,4-8,300.0,5.0,Washington,DC,"701 Edgewood Street NE, 
Washington, DC  20017",(202) 832-5700,(202) 832-5701,http://www.dcprep.org/,110004800277,38.924778,-76.99599,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/601-DC-Prep---Edgewood-Middle-Campus/?utm_source=GSAPI&utm_medium=referral,8.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20017
51,600,DC Prep -- Benning Elementary Campus,charter,PK-3,400.0,3.0,Washington,DC,"100 41st Street NE, 
Washington, DC  20019",(202) 398-2838,(202) 398-2839,http://www.dcprep.org/,110004800387,38.89089,-76.94452,https://www.greatschools.org/washington-dc/washington/600-DC-Prep----Benning-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/600-DC-Prep----Benning-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/600-DC-Prep----Benning-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/600-DC-Prep----Benning-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,8.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20019
52,339,DC Prep -- Edgewood Elementary Campus,charter,PK-3,400.0,4.0,Washington,DC,"707 Edgewood Street NE, 
Washington, DC  20017",(202) 635-4411,(202) 635-4412,http://www.dcprep.org/,110004800388,38.9242,-76.99554,https://www.greatschools.org/washington-dc/washington/339-DC-Prep----Edgewood-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/339-DC-Prep----Edgewood-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/339-DC-Prep----Edgewood-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/339-DC-Prep----Edgewood-Elementary-Campus/?utm_source=GSAPI&utm_medium=referral,9.0,80.0,D.C. Preparatory Academy Pcs,1100048.0,20017
53,849,DC Scholars PCS,charter,PK-7,183.0,,Washington,DC,"5601 East Capitol Street Southeast, 
Washington, DC  20019",(202) 559-6138,(202) 618-9396,http://www.dcscholars.org,110008500438,38.889347,-76.921,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/849-DC-Scholars-PCS/?utm_source=GSAPI&utm_medium=referral,5.0,126.0,Dc Scholars Pcs,1100085.0,20019
54,1226,Democracy Prep PCS-Congress Heights,charter,PK-7,620.0,,Washington,DC,"3100 Martin Luther King Junior Avenue Southeast, 
Washington, DC  20032",(202) 561-0860,,http://www.democracyprep.org/,110009500485,38.8435,-76.998146,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1226-Democracy-Prep-PCS-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,3.0,132.0,Democracy Prep PCS-Congress Heights,,20032
55,1233,Dorothy Heights,public,PK-5,,,Washington,DC,"1300 Allison Street Northwest, 
Washington, DC  20011",(202) 723-4100,,http://www.dcps.dc.gov,110003000504,38.944557,-77.03048,https://www.greatschools.org/washington-dc/washington/1233-Dorothy-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1233-Dorothy-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1233-Dorothy-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1233-Dorothy-Heights/?utm_source=GSAPI&utm_medium=referral,6.0,1.0,District Of Columbia Public Schools,1100030.0,20011
56,75,Drew Elementary School,public,PK-5,164.0,5.0,Washington,DC,"5600 Eads Street Northeast, 
Washington, DC  20019",(202) 671-6040,(202) 727-3392,http://www.dcps.dc.gov,110003000097,38.896008,-76.91997,https://www.greatschools.org/washington-dc/washington/75-Drew-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/75-Drew-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/75-Drew-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/75-Drew-Elementary-School/?utm_source=GSAPI&utm_medium=referral,2.0,1.0,District Of Columbia Public Schools,1100030.0,20019
57,202,Dupont Park  Adventist School,private,PK-10,221.0,4.0,Washington,DC,"3942 Alabama Avenue Southeast, 
Washington, DC  20020",(202) 583-8500,,www.dupontparkadventistschool.org,00253914,38.868855,-76.948166,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,,,,,20020
58,1199,E.L. Haynes PCS - Kansas Avenue (Elementary School),charter,PK-4,327.0,,Washington,DC,"4501 Kansas Avenue Northwest, 
Washington, DC  20011",(202) 667-4446,,http://www.elhaynes.org,110004300472,38.94573,-77.0224,https://www.greatschools.org/washington-dc/washington/1199-E.L.-Haynes-PCS---Kansas-Avenue-(Elementary-School)/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1199-E.L.-Haynes-PCS---Kansas-Avenue-(Elementary-School)/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1199-E.L.-Haynes-PCS---Kansas-Avenue-(Elementary-School)/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1199-E.L.-Haynes-PCS---Kansas-Avenue-(Elementary-School)/?utm_source=GSAPI&utm_medium=referral,8.0,81.0,E.L. Haynes Pcs,1100043.0,20011
59,843,Eagle Academy PCS - Capitol Riverfront,charter,PK-3,138.0,4.0,Washington,DC,"1017 New Jersey Avenue Southeast, 
Washington, DC  20003",(202) 459-6825,(202) 479-6796,http://www.eagleacademypcs.org,110004900434,38.877792,-77.00512,https://www.greatschools.org/washington-dc/washington/843-Eagle-Academy-PCS---Capitol-Riverfront/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/843-Eagle-Academy-PCS---Capitol-Riverfront/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/843-Eagle-Academy-PCS---Capitol-Riverfront/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/843-Eagle-Academy-PCS---Capitol-Riverfront/?utm_source=GSAPI&utm_medium=referral,,45.0,Eagle Academy Pcs,1100049.0,20003
60,340,Eagle Academy PCS at Congress Heights,charter,PK-3,770.0,5.0,Washington,DC,"3400 Wheeler Road Southeast, 
Washington, DC  20032",(202) 544-2646,(202) 544-0187,http://www.eagleacademypcs.org,110004900278,38.840256,-76.9927,https://www.greatschools.org/washington-dc/washington/340-Eagle-Academy-PCS-At-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/340-Eagle-Academy-PCS-At-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/340-Eagle-Academy-PCS-At-Congress-Heights/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/340-Eagle-Academy-PCS-At-Congress-Heights/?utm_source=GSAPI&utm_medium=referral,5.0,45.0,Eagle Academy Pcs,1100049.0,20032
61,382,Early Childhood Academy PCS - Johenning,charter,PK-3,262.0,4.0,Washington,DC,"4025 9th Street Southeast, 
Washington, DC  20032",(202) 373-0035,(202) 373-5586,http://www.ecapcs.org,110005700431,38.831738,-76.99054,https://www.greatschools.org/washington-dc/washington/382-Early-Childhood-Academy-PCS---Johenning/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/382-Early-Childhood-Academy-PCS---Johenning/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/382-Early-Childhood-Academy-PCS---Johenning/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/382-Early-Childhood-Academy-PCS---Johenning/?utm_source=GSAPI&utm_medium=referral,,56.0,Early Childhood Academy Pcs,1100057.0,20032
62,74,Eaton Elementary School,public,PK-5,459.0,4.0,Washington,DC,"3301 Lowell Street Northwest, 
Washington, DC  20008",(202) 282-0103,(202) 282-0074,http://www.dcps.dc.gov,110003000096,38.932785,-77.06553,https://www.greatschools.org/washington-dc/washington/74-Eaton-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/74-Eaton-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/74-Eaton-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/74-Eaton-Elementary-School/?utm_source=GSAPI&utm_medium=referral,10.0,1.0,District Of Columbia Public Schools,1100030.0,20008
63,256,Elsie Whitlow Stokes Community Freedom PCS,charter,PK-5,350.0,5.0,Washington,DC,"3700 Oakview Terrace Northeast, 
Washington, DC  20017",(202) 265-7237,,http://www.ewstokes.org,110000900223,38.934917,-76.99009,https://www.greatschools.org/washington-dc/washington/256-Elsie-Whitlow-Stokes-Community-Freedom-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/256-Elsie-Whitlow-Stokes-Community-Freedom-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/256-Elsie-Whitlow-Stokes-Community-Freedom-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/256-Elsie-Whitlow-Stokes-Community-Freedom-PCS/?utm_source=GSAPI&utm_medium=referral,6.0,105.0,Elsie Whitlow Stokes Communtiy Freedom Pcs,1100009.0,20017
64,602,Excel Academy PCS,charter,PK-8,630.0,4.0,Washington,DC,"2501 Martin Luther King Junior Avenue Southeast, 
Washington, DC  20020",(202) 373-0097,(202) 373-0477,http://excelpubliccharterschool.org,110007600408,38.859917,-76.9954,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,4.0,120.0,Excel Academy Pcs,1100076.0,20020
65,1235,Friendship PCS Armstrong,charter,PK-5,,,Washington,DC,"1400 1st Street Northwest, 
Washington, DC  20001",(202) 572-1070,,http://www.friendshipschools.org,110000800497,38.909046,-77.01322,https://www.greatschools.org/washington-dc/washington/1235-Friendship-PCS-Armstrong/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1235-Friendship-PCS-Armstrong/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1235-Friendship-PCS-Armstrong/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1235-Friendship-PCS-Armstrong/?utm_source=GSAPI&utm_medium=referral,4.0,82.0,Friendship Pcs,1100008.0,20001
66,1209,Friendship PCS Blow Pierce Elementary,charter,PK-3,,,Washington,DC,"725 19th Street Northeast, 
Washington, DC  20002",(202) 572-1070,,http://www.friendshipschools.org,110000800479,38.8979,-76.97658,https://www.greatschools.org/washington-dc/washington/1209-Friendship-PCS-Blow-Pierce-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1209-Friendship-PCS-Blow-Pierce-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1209-Friendship-PCS-Blow-Pierce-Elementary/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1209-Friendship-PCS-Blow-Pierce-Elementary/?utm_source=GSAPI&utm_medium=referral,,82.0,Friendship Pcs,1100008.0,20002
67,1210,Friendship PCS Blow-Pierce Middle,charter,4-8,,,Washington,DC,"725 19th Street Northeast, 
Washington, DC  20002",(202) 572-1070,,http://www.friendshipschools.org,110000800478,38.8979,-76.97658,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,6.0,82.0,Friendship Pcs,1100008.0,20002
68,1211,Friendship PCS Chamberlain Elementary,charter,PK-3,,,Washington,DC,"1345 Potomac Avenue Southeast, 
Washington, DC  20003",(202) 547-5800,,http://www.friendshipschools.org,110000800480,38.879528,-76.9868,https://www.greatschools.org/washington-dc/washington/1211-Friendship-PCS-Chamberlain-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1211-Friendship-PCS-Chamberlain-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1211-Friendship-PCS-Chamberlain-Elementary/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1211-Friendship-PCS-Chamberlain-Elementary/?utm_source=GSAPI&utm_medium=referral,,82.0,Friendship Pcs,1100008.0,20003
69,1212,Friendship PCS Chamberlain Middle,charter,4-8,,,Washington,DC,"1345 Potomac Avenue Southeast, 
Washington, DC  20003",(202) 547-5800,,http://www.friendshipschools.org,110000800483,38.879528,-76.9868,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,7.0,82.0,Friendship Pcs,1100008.0,20003
70,562,Friendship PCS Online,charter,K-8,132.0,5.0,Washington,DC,"1351 Nicholson Street Northwest, 
Washington, DC  20011",(202) 281-1700,,http://www.friendshipschools.org,110000800495,38.960472,-77.03159,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,,82.0,Friendship Pcs,1100008.0,20011
71,1213,Friendship PCS Woodridge Elementary,charter,PK-3,,,Washington,DC,"2959 Carlton Avenue Northeast, 
Washington, DC  20018",(202) 635-6500,,http://www.friendshipschools.org,110000800482,38.929688,-76.96664,https://www.greatschools.org/washington-dc/washington/1213-Friendship-PCS-Woodridge-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1213-Friendship-PCS-Woodridge-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1213-Friendship-PCS-Woodridge-Elementary/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1213-Friendship-PCS-Woodridge-Elementary/?utm_source=GSAPI&utm_medium=referral,,82.0,Friendship Pcs,1100008.0,20018
