,Zip Code,year,Structure Type,Current Price
652,20015,2016,Twin/Semi-Detached,1098571.875
653,20015,2017,Apartment,435965.28571428574
654,20015,2017,Detached,1128738.862745098
655,20015,2017,Townhouse,846441.1764705882
656,20015,2017,Twin/Semi-Detached,1014766.6666666666
657,20015,2018,Apartment,559982.3636363636
658,20015,2018,Detached,1233620.5070422536
659,20015,2018,Other,212000.0
660,20015,2018,Townhouse,940965.625
661,20015,2018,Twin/Semi-Detached,1097625.0
662,20015,2019,Apartment,459092.1724137931
663,20015,2019,Detached,1270274.4672131147
664,20015,2019,Other,706500.0
665,20015,2019,Townhouse,925863.6363636364
666,20015,2019,Twin/Semi-Detached,924609.3125
667,20016,2009,Apartment,341157.65625
668,20016,2009,Detached,1413677.049180328
669,20016,2009,Other,353300.0
670,20016,2009,Townhouse,725345.0
671,20016,2009,Twin/Semi-Detached,808818.1818181818
672,20016,2010,Apartment,404606.3758389262
673,20016,2010,Detached,1175158.3509615385
674,20016,2010,Other,210000.0
675,20016,2010,Townhouse,691547.2916666666
676,20016,2010,Twin/Semi-Detached,794935.0
677,20016,2011,Apartment,396633.9366197183
678,20016,2011,Detached,1232361.2254901961
679,20016,2011,Other,373750.0
680,20016,2011,Townhouse,671931.0344827586
681,20016,2011,Twin/Semi-Detached,841526.6666666666
682,20016,2012,Apartment,400432.6794258373
683,20016,2012,Detached,1286802.7857142857
684,20016,2012,Other,733333.3333333334
685,20016,2012,Townhouse,762035.7142857143
686,20016,2012,Twin/Semi-Detached,828925.7631578947
687,20016,2013,Apartment,383622.1077586207
688,20016,2013,Detached,1263336.744680851
689,20016,2013,Garage/Parking Space,49000.0
690,20016,2013,Other,334000.0
691,20016,2013,Townhouse,798345.9459459459
692,20016,2013,Twin/Semi-Detached,976269.6521739131
693,20016,2014,Apartment,410062.18957345973
694,20016,2014,Detached,1443845.0954545455
695,20016,2014,Other,365000.0
696,20016,2014,Townhouse,760906.4666666667
697,20016,2014,Twin/Semi-Detached,912277.2727272727
698,20016,2015,Apartment,423764.356
699,20016,2015,Detached,1413967.3179723502
700,20016,2015,Other,630000.0
701,20016,2015,Townhouse,826414.7727272727
702,20016,2015,Twin/Semi-Detached,1023644.2307692308
703,20016,2016,Apartment,436173.02252252254
704,20016,2016,Detached,1622414.77294686
705,20016,2016,Other,458333.3333333333
706,20016,2016,Townhouse,913600.0
707,20016,2016,Twin/Semi-Detached,1034061.75
708,20016,2017,Apartment,417925.17993079586
709,20016,2017,Detached,1568240.6720647772
710,20016,2017,Other,323666.6666666667
711,20016,2017,Townhouse,949388.8888888889
712,20016,2017,Twin/Semi-Detached,1131983.1470588236
713,20016,2018,Apartment,421698.69019607845
714,20016,2018,Detached,1579962.8008658008
715,20016,2018,Other,712500.0
716,20016,2018,Townhouse,920097.0
717,20016,2018,Twin/Semi-Detached,1108062.9285714286
718,20016,2019,Apartment,435154.1324503311
719,20016,2019,Detached,1666046.4324324324
720,20016,2019,Other,473714.28571428574
721,20016,2019,Townhouse,982505.0
722,20016,2019,Twin/Semi-Detached,1073757.0952380951
723,20017,2009,Apartment,173362.5
724,20017,2009,Detached,350790.0
725,20017,2009,Townhouse,248761.46153846153
726,20017,2009,Twin/Semi-Detached,294466.6111111111
727,20017,2010,Apartment,150290.76923076922
728,20017,2010,Detached,372057.1304347826
729,20017,2010,Townhouse,293759.9655172414
730,20017,2010,Twin/Semi-Detached,269635.3043478261
731,20017,2011,Apartment,142564.83333333334
732,20017,2011,Detached,386426.97872340423
733,20017,2011,Other,95000.0
734,20017,2011,Townhouse,299808.9767441861
735,20017,2011,Twin/Semi-Detached,269624.3333333333
736,20017,2012,Apartment,152131.25
737,20017,2012,Detached,432313.275862069
738,20017,2012,Other,75000.0
739,20017,2012,Townhouse,326189.0
740,20017,2012,Twin/Semi-Detached,303916.0714285714
741,20017,2013,Apartment,176602.0625
742,20017,2013,Detached,511451.537037037
743,20017,2013,Other,274980.0
744,20017,2013,Townhouse,401196.975
745,20017,2013,Twin/Semi-Detached,377388.2727272727
746,20017,2014,Apartment,233099.8148148148
747,20017,2014,Detached,571743.0862068966
748,20017,2014,Other,243000.0
749,20017,2014,Townhouse,474075.3333333333
750,20017,2014,Twin/Semi-Detached,402080.1568627451
751,20017,2015,Apartment,294918.3333333333
752,20017,2015,Detached,647485.0727272728
753,20017,2015,Other,532500.0
754,20017,2015,Townhouse,497239.24074074073
755,20017,2015,Twin/Semi-Detached,448099.20634920633
756,20017,2016,Apartment,450456.0253164557
757,20017,2016,Detached,672844.1754385965
758,20017,2016,Garage/Parking Space,925426.0
759,20017,2016,Other,377500.0
760,20017,2016,Townhouse,606252.9411764706
761,20017,2016,Twin/Semi-Detached,480864.2272727273
762,20017,2017,Apartment,399991.06382978725
763,20017,2017,Detached,691284.6
764,20017,2017,Other,250500.0
765,20017,2017,Townhouse,628493.2551020408
766,20017,2017,Twin/Semi-Detached,507657.3943661972
767,20017,2018,Apartment,366098.825
768,20017,2018,Detached,764963.8888888889
769,20017,2018,Other,348000.0
770,20017,2018,Townhouse,604854.4634146341
771,20017,2018,Twin/Semi-Detached,522003.5128205128
772,20017,2019,Apartment,428021.9268292683
773,20017,2019,Detached,757111.0465116279
774,20017,2019,Other,385000.0
775,20017,2019,Townhouse,627966.3333333334
776,20017,2019,Twin/Semi-Detached,549869.9836065574
777,20018,2009,Apartment,161141.83333333334
778,20018,2009,Detached,278982.0208333333
779,20018,2009,Other,42500.0
780,20018,2009,Townhouse,304482.5
781,20018,2009,Twin/Semi-Detached,235000.0
782,20018,2010,Apartment,152409.0909090909
783,20018,2010,Detached,294567.61320754717
784,20018,2010,Townhouse,244088.82926829267
785,20018,2010,Twin/Semi-Detached,218770.29411764705
786,20018,2011,Apartment,111866.66666666667
787,20018,2011,Detached,291798.7196261682
788,20018,2011,Other,192033.5
789,20018,2011,Townhouse,229988.57575757575
790,20018,2011,Twin/Semi-Detached,256008.33333333334
791,20018,2012,Apartment,111250.0
792,20018,2012,Detached,353177.85576923075
793,20018,2012,Townhouse,279923.7619047619
794,20018,2012,Twin/Semi-Detached,297916.6666666667
795,20018,2013,Apartment,188562.5
796,20018,2013,Detached,418155.4583333333
797,20018,2013,Other,220666.66666666666
798,20018,2013,Townhouse,294656.3953488372
799,20018,2013,Twin/Semi-Detached,331776.4705882353
800,20018,2014,Apartment,173906.25
801,20018,2014,Detached,442971.3284671533
802,20018,2014,Other,255000.0
803,20018,2014,Townhouse,404852.6865671642
804,20018,2014,Twin/Semi-Detached,440375.0
805,20018,2015,Apartment,271484.6153846154
806,20018,2015,Detached,510457.34437086096
807,20018,2015,Other,174223.0
808,20018,2015,Townhouse,447063.6
809,20018,2015,Twin/Semi-Detached,437571.35714285716
810,20018,2016,Apartment,288223.07692307694
811,20018,2016,Detached,528059.9305555555
812,20018,2016,Other,325000.0
813,20018,2016,Townhouse,489408.8658536585
814,20018,2016,Twin/Semi-Detached,497250.0
815,20018,2017,Apartment,349453.8076923077
816,20018,2017,Detached,581043.5394736842
817,20018,2017,Other,450740.0
818,20018,2017,Townhouse,477949.28125
819,20018,2017,Twin/Semi-Detached,510510.375
820,20018,2018,Apartment,341603.93333333335
821,20018,2018,Detached,596907.9411764706
822,20018,2018,Other,466507.0
823,20018,2018,Townhouse,503336.243902439
824,20018,2018,Twin/Semi-Detached,530427.7222222222
825,20018,2019,Apartment,364817.39130434784
826,20018,2019,Detached,609413.1240310078
827,20018,2019,Other,397900.0
828,20018,2019,Townhouse,536439.3492063492
829,20018,2019,Twin/Semi-Detached,587949.2857142857
830,20019,2009,Apartment,110442.08333333333
831,20019,2009,Detached,145466.61363636365
832,20019,2009,Townhouse,143046.5625
833,20019,2009,Twin/Semi-Detached,162224.11363636365
834,20019,2010,Apartment,72194.31818181818
835,20019,2010,Detached,150849.00763358778
836,20019,2010,Other,97000.0
837,20019,2010,Townhouse,119375.44186046511
838,20019,2010,Twin/Semi-Detached,142419.80373831774
839,20019,2011,Apartment,73227.0
840,20019,2011,Detached,161625.76470588235
841,20019,2011,Townhouse,121053.41176470589
842,20019,2011,Twin/Semi-Detached,146076.10280373832
843,20019,2012,Apartment,95152.0
844,20019,2012,Detached,196414.35087719298
845,20019,2012,Other,157666.66666666666
846,20019,2012,Townhouse,160858.45070422534
847,20019,2012,Twin/Semi-Detached,144816.43564356436
848,20019,2013,Apartment,86130.30303030302
849,20019,2013,Detached,215274.9745762712
850,20019,2013,Other,111600.0
851,20019,2013,Townhouse,184006.55208333334
852,20019,2013,Twin/Semi-Detached,180272.36036036036
853,20019,2014,Apartment,94843.75
854,20019,2014,Detached,244196.35
855,20019,2014,Other,109785.71428571429
856,20019,2014,Townhouse,198506.02352941176
857,20019,2014,Twin/Semi-Detached,193914.85454545455
858,20019,2015,Apartment,74527.27272727272
859,20019,2015,Detached,254277.52272727274
860,20019,2015,Other,198795.66666666666
861,20019,2015,Townhouse,228061.82727272727
862,20019,2015,Twin/Semi-Detached,224485.68217054263
863,20019,2016,Apartment,75781.25
864,20019,2016,Detached,306899.89171974524
865,20019,2016,Other,237871.42857142858
866,20019,2016,Townhouse,253900.8151260504
867,20019,2016,Twin/Semi-Detached,245750.1875
868,20019,2017,Apartment,118952.08333333333
869,20019,2017,Detached,326612.7846153846
870,20019,2017,Other,274519.9
871,20019,2017,Townhouse,285430.90566037735
872,20019,2017,Twin/Semi-Detached,285010.75
873,20019,2018,Apartment,162393.8620689655
874,20019,2018,Detached,356996.7100591716
875,20019,2018,Other,349000.0
876,20019,2018,Townhouse,321490.2551020408
877,20019,2018,Twin/Semi-Detached,311899.3640776699
878,20019,2019,Apartment,137318.4
879,20019,2019,Detached,394937.9
880,20019,2019,Garage/Parking Space,335000.0
881,20019,2019,Other,211000.0
882,20019,2019,Townhouse,355020.5145631068
883,20019,2019,Twin/Semi-Detached,342288.46268656716
884,20020,2009,Apartment,114073.68421052632
885,20020,2009,Detached,315430.0
886,20020,2009,Townhouse,171546.15384615384
887,20020,2009,Twin/Semi-Detached,130674.25
888,20020,2010,Apartment,66652.8163265306
889,20020,2010,Detached,232531.74025974027
890,20020,2010,Other,95971.42857142857
891,20020,2010,Townhouse,136047.62295081967
892,20020,2010,Twin/Semi-Detached,166620.2888888889
893,20020,2011,Apartment,53084.26315789474
894,20020,2011,Detached,240976.94444444444
895,20020,2011,Other,112700.0
896,20020,2011,Townhouse,127489.07246376811
897,20020,2011,Twin/Semi-Detached,146833.725
898,20020,2012,Apartment,43261.42857142857
899,20020,2012,Detached,261980.64788732395
900,20020,2012,Other,95000.0
901,20020,2012,Townhouse,166525.10144927536
902,20020,2012,Twin/Semi-Detached,162083.75
903,20020,2013,Apartment,68322.93939393939
904,20020,2013,Detached,288415.9830508475
905,20020,2013,Other,183000.0
906,20020,2013,Townhouse,202181.38888888888
907,20020,2013,Twin/Semi-Detached,199731.81818181818
908,20020,2014,Apartment,118133.87878787878
909,20020,2014,Detached,315904.96153846156
910,20020,2014,Other,183225.0
911,20020,2014,Townhouse,243627.87878787878
912,20020,2014,Twin/Semi-Detached,234554.53846153847
913,20020,2015,Apartment,125414.13043478261
914,20020,2015,Detached,359814.25675675675
915,20020,2015,Garage/Parking Space,8000.0
916,20020,2015,Other,154945.33333333334
917,20020,2015,Townhouse,242677.38823529411
918,20020,2015,Twin/Semi-Detached,243073.3777777778
919,20020,2016,Apartment,108987.33333333333
920,20020,2016,Detached,413765.8617021277
921,20020,2016,Garage/Parking Space,10000.0
922,20020,2016,Other,225571.875
923,20020,2016,Townhouse,299897.43636363634
924,20020,2016,Twin/Semi-Detached,271055.8035714286
925,20020,2017,Apartment,114762.6329113924
926,20020,2017,Detached,445830.93137254904
927,20020,2017,Other,147625.0
928,20020,2017,Townhouse,302793.7727272727
929,20020,2017,Twin/Semi-Detached,283108.2375
930,20020,2018,Apartment,102918.37634408602
931,20020,2018,Detached,450711.98
932,20020,2018,Other,192910.0
933,20020,2018,Townhouse,334186.10625
934,20020,2018,Twin/Semi-Detached,323099.25641025644
935,20020,2019,Apartment,149986.61363636365
936,20020,2019,Detached,491686.1538461539
937,20020,2019,Other,186416.66666666666
938,20020,2019,Townhouse,354156.5444444445
939,20020,2019,Twin/Semi-Detached,316430.8510638298
940,20024,202009,Apartment,230900.0
941,20024,202009,Townhouse,529444.4444444445
942,20024,202010,Apartment,239843.40677966102
943,20024,202010,Other,279500.0
944,20024,202010,Townhouse,426192.1052631579
945,20024,202011,Apartment,228166.99264705883
946,20024,202011,Garage/Parking Space,22000.0
947,20024,202011,Other,560000.0
948,20024,202011,Townhouse,386319.75
949,20024,202011,Twin/Semi-Detached,405000.0
950,20024,202012,Apartment,249369.26530612246
951,20024,202012,Garage/Parking Space,26500.0
952,20024,202012,Other,217666.66666666666
953,20024,202012,Townhouse,493902.28571428574
954,20024,202012,Twin/Semi-Detached,505000.0
955,20024,202013,Apartment,256123.69938650308
956,20024,202013,Other,326500.0
957,20024,202013,Townhouse,511397.77777777775
958,20024,202013,Twin/Semi-Detached,357375.0
959,20024,202014,Apartment,284970.743718593
960,20024,202014,Detached,180000.0
961,20024,202014,Other,274337.5
962,20024,202014,Townhouse,540324.5454545454
963,20024,202014,Twin/Semi-Detached,720800.0
964,20024,202015,Apartment,312254.2011173184
965,20024,202015,Detached,399000.0
966,20024,202015,Garage/Parking Space,28500.0
967,20024,202015,Other,167000.0
968,20024,202015,Townhouse,644992.7073170731
969,20024,202015,Twin/Semi-Detached,639666.6666666666
970,20024,202016,Apartment,350660.39634146343
971,20024,202016,Detached,197000.0
972,20024,202016,Garage/Parking Space,20000.0
973,20024,202016,Other,297360.0
974,20024,202016,Townhouse,607065.975
975,20024,202016,Twin/Semi-Detached,515773.3333333333
976,20024,202017,Apartment,381446.7688442211
977,20024,202017,Detached,2400000.0
978,20024,202017,Garage/Parking Space,23000.0
979,20024,202017,Other,505000.0
980,20024,202017,Townhouse,677237.0714285715
981,20024,202017,Twin/Semi-Detached,450000.0
982,20024,202018,Apartment,482106.4364640884
983,20024,202018,Detached,396000.0
984,20024,202018,Other,412500.0
985,20024,202018,Townhouse,779317.5675675676
986,20024,202018,Twin/Semi-Detached,630000.0
987,20024,202019,Apartment,360047.905511811
988,20024,202019,Garage/Parking Space,24000.0
989,20024,202019,Other,466375.0
990,20024,202019,Townhouse,754273.5555555555
991,20024,202019,Twin/Semi-Detached,785000.0
992,20032,2009,Apartment,59250.0
993,20032,2009,Detached,162117.6923076923
994,20032,2009,Other,44750.0
995,20032,2009,Townhouse,148173.5
996,20032,2009,Twin/Semi-Detached,142100.0
997,20032,2010,Apartment,47206.25
998,20032,2010,Detached,147442.1052631579
999,20032,2010,Other,99025.0
1000,20032,2010,Townhouse,159115.8656716418
1001,20032,2010,Twin/Semi-Detached,157051.16666666666
1002,20032,2011,Apartment,38759.96153846154
1003,20032,2011,Detached,177213.04347826086
1004,20032,2011,Other,54540.0
1005,20032,2011,Townhouse,138639.2857142857
1006,20032,2011,Twin/Semi-Detached,122223.80769230769
1007,20032,2012,Apartment,42036.181818181816
1008,20032,2012,Detached,196026.66666666666
1009,20032,2012,Other,260900.0
1010,20032,2012,Townhouse,148647.0588235294
1011,20032,2012,Twin/Semi-Detached,152955.0
1012,20032,2013,Apartment,99165.19047619047
1013,20032,2013,Detached,215213.5
1014,20032,2013,Other,161000.0
1015,20032,2013,Townhouse,178144.31818181818
1016,20032,2013,Twin/Semi-Detached,164295.3125
1017,20032,2014,Apartment,55115.78947368421
1018,20032,2014,Detached,232810.0
1019,20032,2014,Other,174200.0
1020,20032,2014,Townhouse,193860.6
1021,20032,2014,Twin/Semi-Detached,184325.0
1022,20032,2015,Apartment,54715.954545454544
1023,20032,2015,Detached,280619.5652173913
1024,20032,2015,Other,166583.33333333334
1025,20032,2015,Townhouse,240074.02325581395
1026,20032,2015,Twin/Semi-Detached,203684.2
1027,20032,2016,Apartment,105015.82857142857
1028,20032,2016,Detached,374474.36842105264
1029,20032,2016,Other,246980.0
1030,20032,2016,Townhouse,248869.35483870967
1031,20032,2016,Twin/Semi-Detached,236067.41860465117
1032,20032,2017,Apartment,127927.86111111111
1033,20032,2017,Detached,338126.5625
1034,20032,2017,Other,367979.0
1035,20032,2017,Townhouse,301272.671875
1036,20032,2017,Twin/Semi-Detached,287509.04761904763
1037,20032,2018,Apartment,123564.0
1038,20032,2018,Detached,368948.3333333333
1039,20032,2018,Other,278750.0
1040,20032,2018,Townhouse,334833.5824175824
1041,20032,2018,Twin/Semi-Detached,323739.31666666665
1042,20032,2019,Apartment,151733.29166666666
1043,20032,2019,Detached,386975.0
1044,20032,2019,Garage/Parking Space,20000.0
1045,20032,2019,Other,77333.33333333333
1046,20032,2019,Townhouse,364809.89361702127
1047,20032,2019,Twin/Semi-Detached,344343.53846153844
1048,20036,2009,Apartment,325037.625
1049,20036,2009,Garage/Parking Space,50000.0
1050,20036,2009,Other,227000.0
1051,20036,2009,Townhouse,3815500.0
1052,20036,2010,Apartment,328265.75581395347
1053,20036,2010,Detached,210000.0
1054,20036,2010,Other,154000.0
1055,20036,2010,Townhouse,838863.6363636364
1056,20036,2011,Apartment,366050.887755102
1057,20036,2011,Garage/Parking Space,50000.0
1058,20036,2011,Townhouse,1156863.6363636365
1059,20036,2012,Apartment,328489.73195876286
1060,20036,2012,Townhouse,1011658.3333333334
1061,20036,2012,Twin/Semi-Detached,1137500.0
1062,20036,2013,Apartment,356483.5188679245
1063,20036,2013,Other,353166.6666666667
1064,20036,2013,Townhouse,1220291.6666666667
1065,20036,2014,Apartment,360660.1968503937
1066,20036,2014,Detached,10124500.0
1067,20036,2014,Garage/Parking Space,48333.333333333336
1068,20036,2014,Other,399750.0
1069,20036,2014,Townhouse,687943.3333333334
1070,20036,2014,Twin/Semi-Detached,1195000.0
1071,20036,2015,Apartment,373763.8076923077
1072,20036,2015,Garage/Parking Space,70000.0
1073,20036,2015,Other,1246666.6666666667
1074,20036,2015,Townhouse,1377888.888888889
1075,20036,2016,Apartment,371973.7826086957
1076,20036,2016,Detached,6250000.0
1077,20036,2016,Garage/Parking Space,45000.0
1078,20036,2016,Other,545375.0
1079,20036,2016,Townhouse,1217000.0
1080,20036,2016,Twin/Semi-Detached,764000.0
1081,20036,2017,Apartment,381126.10714285716
1082,20036,2017,Garage/Parking Space,52800.0
1083,20036,2017,Other,1635000.0
1084,20036,2017,Townhouse,1387564.2857142857
1085,20036,2017,Twin/Semi-Detached,1175000.0
1086,20036,2018,Apartment,443399.2901234568
1087,20036,2018,Detached,492500.0
1088,20036,2018,Garage/Parking Space,40000.0
1089,20036,2018,Townhouse,1013499.9090909091
1090,20036,2018,Twin/Semi-Detached,617500.0
1091,20036,2019,Apartment,484726.4947368421
1092,20036,2019,Garage/Parking Space,90000.0
1093,20036,2019,Other,712500.0
1094,20036,2019,Townhouse,1355425.0
1095,20036,2019,Twin/Semi-Detached,1985000.0
1096,20037,2009,Apartment,742982.6086956522
1097,20037,2009,Other,403666.5
1098,20037,2009,Townhouse,921250.0
1099,20037,2010,Apartment,609923.4104046243
1100,20037,2010,Detached,650000.0
1101,20037,2010,Garage/Parking Space,45500.0
1102,20037,2010,Other,405000.0
1103,20037,2010,Townhouse,802065.2173913043
1104,20037,2010,Twin/Semi-Detached,615000.0
1105,20037,2011,Apartment,653144.1525423729
1106,20037,2011,Detached,529500.0
1107,20037,2011,Other,625000.0
1108,20037,2011,Townhouse,661965.0
1109,20037,2011,Twin/Semi-Detached,599166.6666666666
1110,20037,2012,Apartment,644904.4867724868
1111,20037,2012,Detached,1400000.0
1112,20037,2012,Other,448000.0
1113,20037,2012,Townhouse,783642.8571428572
1114,20037,2012,Twin/Semi-Detached,910000.0
1115,20037,2013,Apartment,579314.3984375
1116,20037,2013,Detached,893250.0
1117,20037,2013,Other,557333.3333333334
1118,20037,2013,Townhouse,908000.0
1119,20037,2013,Twin/Semi-Detached,1231000.0
1120,20037,2014,Apartment,724905.7655502392
1121,20037,2014,Other,836000.0
1122,20037,2014,Townhouse,1119111.111111111
1123,20037,2015,Apartment,707997.0688073394
1124,20037,2015,Garage/Parking Space,40000.0
1125,20037,2015,Other,757250.0
1126,20037,2015,Townhouse,993640.4230769231
1127,20037,2015,Twin/Semi-Detached,915333.3333333334
1128,20037,2016,Apartment,655435.3268292682
1129,20037,2016,Detached,755000.0
1130,20037,2016,Garage/Parking Space,42000.0
1131,20037,2016,Other,495000.0
1132,20037,2016,Townhouse,775768.75
1133,20037,2016,Twin/Semi-Detached,1600000.0
1134,20037,2017,Apartment,771255.369047619
1135,20037,2017,Detached,525000.0
1136,20037,2017,Garage/Parking Space,27500.0
1137,20037,2017,Other,610000.0
1138,20037,2017,Townhouse,1311490.0
1139,20037,2017,Twin/Semi-Detached,1095780.0
1140,20037,2018,Apartment,814418.7894736842
1141,20037,2018,Other,1138000.0
1142,20037,2018,Townhouse,980805.0
1143,20037,2018,Twin/Semi-Detached,1265000.0
1144,20037,2019,Apartment,701412.1436464088
1145,20037,2019,Detached,995000.0
1146,20037,2019,Garage/Parking Space,47000.0
1147,20037,2019,Other,318816.6666666667
1148,20037,2019,Townhouse,996500.0
1149,20037,2019,Twin/Semi-Detached,567000.0
1150,22202,2009,Apartment,381089.74358974356
1151,22202,2009,Detached,673854.724137931
1152,22202,2009,Other,453000.0
1153,22202,2009,Townhouse,612500.0
1154,22202,2010,Apartment,352952.1397849462
1155,22202,2010,Detached,736352.3255813953
1156,22202,2010,Other,230000.0
1157,22202,2010,Townhouse,601400.0
1158,22202,2010,Twin/Semi-Detached,395000.0
1159,22202,2011,Apartment,393573.6976744186
1160,22202,2011,Detached,762879.06
1161,22202,2011,Other,297500.0
1162,22202,2011,Townhouse,611223.0769230769
1163,22202,2011,Twin/Semi-Detached,300000.0
1164,22202,2012,Apartment,403481.37234042556
1165,22202,2012,Detached,792330.1355932204
1166,22202,2012,Townhouse,548161.4615384615
1167,22202,2012,Twin/Semi-Detached,463600.0
1168,22202,2013,Apartment,411748.76612903224
1169,22202,2013,Detached,824795.7466666667
1170,22202,2013,Other,700080.0
1171,22202,2013,Townhouse,631354.5454545454
1172,22202,2013,Twin/Semi-Detached,410000.0
1173,22202,2014,Apartment,411261.6666666667
1174,22202,2014,Detached,871174.8085106383
1175,22202,2014,Other,750000.0
1176,22202,2014,Townhouse,669277.7777777778
1177,22202,2014,Twin/Semi-Detached,532000.0
1178,22202,2015,Apartment,406982.3879310345
1179,22202,2015,Detached,866342.5
1180,22202,2015,Townhouse,665280.3181818182
1181,22202,2015,Twin/Semi-Detached,551401.25
1182,22202,2016,Apartment,400555.6451612903
1183,22202,2016,Detached,872903.7826086957
1184,22202,2016,Other,360000.0
1185,22202,2016,Townhouse,575583.3333333334
1186,22202,2016,Twin/Semi-Detached,569000.0
1187,22202,2017,Apartment,403922.5806451613
1188,22202,2017,Detached,915331.5138888889
1189,22202,2017,Other,500000.0
1190,22202,2017,Townhouse,625683.3333333334
1191,22202,2017,Twin/Semi-Detached,520100.0
1192,22202,2018,Apartment,420966.8181818182
1193,22202,2018,Detached,909478.1733333333
1194,22202,2018,Townhouse,647291.6666666666
1195,22202,2018,Twin/Semi-Detached,570858.3333333334
1196,22202,2019,Apartment,475572.3793103448
1197,22202,2019,Detached,1028065.0
1198,22202,2019,Townhouse,791666.6666666666
