MLS #,Cat,Status,Address,City,County,Beds,Baths,Structure Type,Status Contractual Search Date,List Office Name,Current Price
DCDC424702,RES,CLS,1425 Madison St NW,Washington,"Washington, DC",7,3,Detached,6/7/2019,Compass (COMPS2),1165000.00
DCDC424726,RES,CLS,410 Marietta Pl NW,Washington,"Washington, DC",4,1-Mar,End of Row/Townhouse,6/28/2019,"Long & Foster Real Estate, Inc. (LNG1)",741000.00
DCDC424438,RES,CLS,533 Buchanan St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,6/12/2019,Compass (COMPS1),747500.00
DCDC424846,RES,CLS,124 Quackenbos St NW,Washington,"Washington, DC",4,4,Detached,6/7/2019,"Long & Foster Real Estate, Inc. (LNG302)",790000.00
DCDC424686,RES,CLS,1404 Tuckerman St NW #102,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,8/7/2019,Keller Williams Capital Properties (KWCP2),257000.00
DCDC424546,RES,CLS,612 Quackenbos St NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,8/20/2019,RLAH Real Estate (RLAH2),755000.00
DCDC424424,RES,CLS,737 Nicholson St NE,Washington,"Washington, DC",3,1-Mar,Twin/Semi-Detached,6/28/2019,Keller Williams Capital Properties (KWCP2),573000.00
DCDC424016,RES,CLS,3904 18th St NW,Washington,"Washington, DC",5,1-Apr,Detached,6/4/2019,Compass (COMPS2),1560000.00
DCDC423654,RES,CLS,1929 Upshur St NW,Washington,"Washington, DC",4,1-Apr,Detached,6/28/2019,"Long & Foster Real Estate, Inc. (LNG338)",1400000.00
DCDC423454,RES,CLS,5011 16th St NW,Washington,"Washington, DC",5,1-Mar,Detached,8/30/2019,"Long & Foster Real Estate, Inc. (LNG147)",1275000.00
DCDC424208,RES,CLS,1745 Upshur St NW,Washington,"Washington, DC",4,1-Mar,Detached,6/25/2019,TTR Sotheby's International Realty (TTRS2),1100000.00
DCDC424182,RES,CLS,721 Ingraham St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,6/13/2019,"Help-U-Sell Federal City Realty, LLC (HFED1)",585000.00
DCDC419522,RES,CLS,4621 Georgia Ave NW,Washington,"Washington, DC",6,3,Row/Townhouse,6/11/2019,"Long & Foster Real Estate, Inc. (LNG150)",625000.00
DCDC423970,RES,CLS,1206 Shepherd St NW,Washington,"Washington, DC",3,1,Row/Townhouse,7/31/2019,RE/MAX Excellence Realty (RXER1),589000.00
DCDC424072,RES,CLS,1350 Nicholson St NW #6,Washington,"Washington, DC",2,Feb-00,Unit/Flat/Apartment,8/23/2019,McWilliams/Ballard Inc. (MCWB1),445000.00
DCDC423680,RES,CLS,4136 7th St NW,Washington,"Washington, DC",4,2,Row/Townhouse,6/5/2019,Cranford & Associates (CRN1),875000.00
DCDC424018,RES,CLS,4508 15th St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,6/7/2019,RLAH Real Estate (RLAH2),830000.00
DCDC423930,RES,CLS,37 Missouri Ave NW #4,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,6/7/2019,TTR Sotheby's International Realty (TTRS5),290000.00
DCDC423924,RES,CLS,37 Missouri Ave NW #Thirteen,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,6/24/2019,TTR Sotheby's International Realty (TTRS5),274900.00
DCDC423858,RES,CLS,4120 14th St NW #6,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,8/15/2019,Compass (COMPS1),225000.00
DCDC422568,RES,CLS,110 Gallatin St NW #9,Washington,"Washington, DC",4,2,Unit/Flat/Apartment,6/27/2019,Compass (COMPS1),587500.00
DCDC423772,RES,CLS,826 Madison St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,6/13/2019,Redfin Corp (REFC3),800000.00
DCDC423726,RES,CLS,1410 Hamilton St NW,Washington,"Washington, DC",3,Feb-00,Detached,6/3/2019,Compass (COMPS3),885000.00
DCDC423676,RES,CLS,1727 Upshur St NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,6/14/2019,Compass (COMPS1),1149000.00
DCDC423122,RES,CLS,338 Peabody St NE,Washington,"Washington, DC",4,3,Detached,6/10/2019,"4J Real Estate, LLC. (JREALE)",571500.00
DCDC423696,RES,CLS,4016 Georgia Ave NW #3,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,6/28/2019,"Urban Pace, a Long & Foster Company (URP1)",399900.00
DCDC423568,RES,CLS,5117 4th St NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,7/23/2019,The ONE Street Company (ONERE1),830000.00
DCDC423108,RES,CLS,614 Sheridan St NW,Washington,"Washington, DC",3,Jan-00,End of Row/Townhouse,7/1/2019,Centurion Properties (CNTP1),470000.00
DCDC423080,RES,CLS,5100 Capitol St NW,Washington,"Washington, DC",5,Mar-00,Twin/Semi-Detached,7/17/2019,Fairfax Realty Select (FXR1),657000.00
DCDC421146,RES,CLS,704 Oglethorpe St NE,Washington,"Washington, DC",3,1-Feb,Twin/Semi-Detached,7/5/2019,"Parlay Real Estate, LLC. (PARLY1)",569900.00
DCDC422882,RES,CLS,621 Longfellow St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,6/7/2019,Golston Real Estate Inc. (GORE1),799000.00
DCDC422716,RES,CLS,901 Varnum St NW,Washington,"Washington, DC",6,1-Apr,Twin/Semi-Detached,6/3/2019,Redfin Corp (REFC3),975000.00
DCDC422594,RES,CLS,5012 7th St NW,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,6/3/2019,"Benjamin and Banks Real Estate, LLC (BJBR1)",550000.00
DCDC421484,RES,CLS,124 Quackenbos St NW,Washington,"Washington, DC",4,4,Detached,6/7/2019,"Long & Foster Real Estate, Inc. (LNG302)",790000.00
DCDC422296,RES,CLS,5330 5th St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,6/6/2019,"Long & Foster Real Estate, Inc. (LNG1)",634000.00
DCDC421906,RES,CLS,1404 Crittenden St NW,Washington,"Washington, DC",4,5,Twin/Semi-Detached,6/30/2019,RE/MAX Allegiance (RMAX20),835000.00
DCDC421912,RES,CLS,1305 Buchanan St NW,Washington,"Washington, DC",3,2,Row/Townhouse,6/6/2019,EXIT Deluxe Realty (EXDR1),700000.00
DCDC421690,RES,CLS,507 Kennedy St NW #1,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,7/15/2019,TTR Sotheby's International Realty (TTRS5),350000.00
DCDC421694,RES,CLS,507 Kennedy St NW #2,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,7/15/2019,TTR Sotheby's International Realty (TTRS5),330000.00
DCDC421208,RES,CLS,459 Delafield Pl NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,6/12/2019,Berkshire Hathaway HomeServices PenFed Realty (PFED23),649000.00
DCDC421600,RES,CLS,607 Sheridan St NW,Washington,"Washington, DC",3,Jan-00,Twin/Semi-Detached,8/13/2019,RE/MAX Allegiance (RMAX20),435000.00
DCDC421244,RES,CLS,329 Farragut St NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,8/9/2019,Nexttier Realty LLC (NEXR1),675000.00
DCDC421058,RES,CLS,507 Kennedy St NW #4,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,7/3/2019,TTR Sotheby's International Realty (TTRS5),445000.00
DCDC420468,RES,CLS,4622 4th St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,6/11/2019,Compass (COMPS1),755000.00
DCDC420804,RES,CLS,37 Missouri Ave NW #14,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,7/19/2019,TTR Sotheby's International Realty (TTRS5),284900.00
DCDC420784,RES,CLS,37 Missouri Ave NW #2,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,6/7/2019,TTR Sotheby's International Realty (TTRS5),245000.00
DCDC420964,RES,CLS,507 Kennedy St NW #5,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,7/15/2019,TTR Sotheby's International Realty (TTRS5),356000.00
DCDC420430,RES,CLS,738 Longfellow St NW #302,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,6/21/2019,Goodman Realtors (GDRM1),262000.00
DCDC420530,RES,CLS,507 Kennedy St NW #6,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,7/3/2019,TTR Sotheby's International Realty (TTRS5),335000.00
DCDC420100,RES,CLS,507 Kennedy St NW #8,Washington,"Washington, DC",2,1,Unit/Flat/Apartment,7/19/2019,TTR Sotheby's International Realty (TTRS5),440000.00
DCDC410126,RES,CLS,4707 N Capitol St NE,Washington,"Washington, DC",3,1-Jan,Row/Townhouse,7/29/2019,"Ivan Brown Realty, Inc. (IVAN1)",380000.00
DCDC420196,RES,CLS,737 Madison St NW,Washington,"Washington, DC",4,2-Jan,Row/Townhouse,6/10/2019,Coldwell Banker Residential Brokerage (CBRB16),420000.00
DCDC418890,RES,CLS,706 Kennedy St NW,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,6/5/2019,Cottage Street Realty LLC (CTST1),665000.00
DCDC419786,RES,CLS,33 Madison St NW,Washington,"Washington, DC",3,1-Jan,Detached,7/30/2019,RE/MAX Allegiance (RMAX20),440000.00
DCDC419818,RES,CLS,4915 3rd St NW #202,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,7/8/2019,Keller Williams Preferred Properties (KWPP1),199900.00
DCDC403450,RES,CLS,5304 8th St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,7/12/2019,"Washington Fine Properties, LLC (WFP1)",770000.00
DCDC419762,RES,CLS,4340 Blagden Ave NW,Washington,"Washington, DC",5,2-Apr,Detached,8/2/2019,Allison James Estates & Homes (AJEH2),784350.00
DCDC403624,RES,CLS,210 Upshur St NW #1,Washington,"Washington, DC",2,2,Unit/Flat/Apartment,8/21/2019,"Urban Land Company, LLC (ULC1)",375000.00
DCDC402188,RES,CLS,37 Missouri Ave NW #1,Washington,"Washington, DC",1,1,Unit/Flat/Apartment,6/4/2019,TTR Sotheby's International Realty (TTRS5),260000.00
DCDC402478,RES,CLS,5519 2nd St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,6/3/2019,Redfin Corp (REFC3),792500.00
DCDC402292,RES,CLS,564 Nicholson St NE,Washington,"Washington, DC",3,1-Feb,Twin/Semi-Detached,7/9/2019,Compass (COMPS1),539555.00
DCDC402304,RES,CLS,4710 5th St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,8/16/2019,Senate Realty (SENR1),850000.00
DCDC309344,RES,CLS,3819 14th St NW #Unit 3,Washington,"Washington, DC",2,2,Row/Townhouse,8/6/2019,The ONE Street Company (ONERE1),670000.00
DCDC401522,RES,CLS,500 NW Missouri Ave NW,Washington,"Washington, DC",3,Feb-00,Unit/Flat/Apartment,6/28/2019,Compass (COMPS1),625000.00
DCDC401386,RES,CLS,6002 3rd St NW,Washington,"Washington, DC",4,1-Mar,Twin/Semi-Detached,6/6/2019,"Long & Foster Real Estate, Inc. (LNG150)",540000.00
DCDC401188,RES,CLS,714 Madison St NW #B,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,6/21/2019,Redfin Corp (REFC3),624995.00
DCDC401128,RES,CLS,714 Madison St NW #A,Washington,"Washington, DC",3,1-Feb,Row/Townhouse,8/26/2019,Redfin Corp (REFC3),624995.00
DCDC400452,RES,CLS,4818 5th St NW,Washington,"Washington, DC",3,2,Row/Townhouse,6/12/2019,"Long & Foster Real Estate, Inc. (LNG1)",550001.00
DCDC398936,RES,CLS,210 Varnum St NW,Washington,"Washington, DC",3,2-Feb,Row/Townhouse,7/2/2019,Keller Williams Realty (KWR4),585000.00
DCDC359226,RES,CLS,3919 New Hampshire Ave NW,Washington,"Washington, DC",3,1-Mar,Row/Townhouse,8/15/2019,"Samuel C Reynolds & Company, Inc. (RECI1)",710000.00
DCDC357840,RES,CLS,5603 N Capitol St NE,Washington,"Washington, DC",5,1-Apr,Detached,7/3/2019,Keller Williams Capital Properties (KWCP2),750000.00
DCDC310826,RES,CLS,619 Delafield Pl NW,Washington,"Washington, DC",3,2-Jan,Row/Townhouse,7/15/2019,"Fathom Realty MD, LLC. (FHOM1)",520000.00
DCDC310428,RES,CLS,4717 Colorado Ave NW,Washington,"Washington, DC",5,1-Apr,Detached,6/14/2019,TTR Sotheby's International Realty (TTRS2),1075000.00
DCDC308428,RES,CLS,437 Hamilton St NW,Washington,"Washington, DC",4,1-Mar,Row/Townhouse,7/22/2019,Keller Williams Capital Properties (KWCP2),750000.00
DCDC170980,RES,CLS,47 Sheridan St NE,Washington,"Washington, DC",2,1,Detached,6/21/2019,"Long & Foster Real Estate, Inc. (LNG4)",373000.00
DCDC101714,RES,CLS,1357 Montague St NW,Washington,"Washington, DC",3,1-Jan,Twin/Semi-Detached,6/17/2019,Keller Williams Preferred Properties (KWPP1),600000.00
1004178953,RES,CLS,5529 13th St NW,Washington,"Washington, DC",4,Feb-00,End of Row/Townhouse,8/27/2019,Promised Land Realty (PLR1),565000.00
