,gsId,name,type,gradeRange,enrollment,parentRating,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,gsRating,districtId,district,districtNCESId,Zip Code
36,910,District of Columbia International School,charter,6-9,200.0,,Washington,DC,"3220 16th Street Northwest, 
Washington, DC  20010",(202) 808-9033,,http://www.dcinternationalschool.org,110009700492,38.93128,-77.03679,https://www.greatschools.org/washington-dc/washington/910-District-Of-Columbia-International-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/910-District-Of-Columbia-International-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/910-District-Of-Columbia-International-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/910-District-Of-Columbia-International-School/?utm_source=GSAPI&utm_medium=referral,9.0,133.0,District of Columbia International School,,20010
37,202,Dupont Park  Adventist School,private,PK-10,221.0,4.0,Washington,DC,"3942 Alabama Avenue Southeast, 
Washington, DC  20020",(202) 583-8500,,www.dupontparkadventistschool.org,00253914,38.868855,-76.948166,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/202-Dupont-Park--Adventist-School/?utm_source=GSAPI&utm_medium=referral,,,,,20020
38,367,E.L. Haynes PCS - Georgia Avenue,charter,5-8,373.0,5.0,Washington,DC,"3600 Georgia Avenue Northwest, 
Washington, DC  20010",(202) 667-4446,(202) 667-8811,http://www.elhaynes.org,110004300274,38.93441,-77.02433,https://www.greatschools.org/washington-dc/washington/367-E.L.-Haynes-PCS---Georgia-Avenue/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/367-E.L.-Haynes-PCS---Georgia-Avenue/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/367-E.L.-Haynes-PCS---Georgia-Avenue/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/367-E.L.-Haynes-PCS---Georgia-Avenue/?utm_source=GSAPI&utm_medium=referral,5.0,81.0,E.L. Haynes Pcs,1100043.0,20010
39,191,Edmund Burke School,private,6-12,300.0,4.0,Washington,DC,"4101 Connecticut Avenue NW, 
Washington, DC  20008",(202) 362-8882,(202) 362-1914,,00253426,38.942024,-77.06222,https://www.greatschools.org/washington-dc/washington/191-Edmund-Burke-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/191-Edmund-Burke-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/191-Edmund-Burke-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/191-Edmund-Burke-School/?utm_source=GSAPI&utm_medium=referral,,,,,20008
40,118,Eliot-Hine Middle School,public,6-8,209.0,4.0,Washington,DC,"1830 Constitution Avenue Northeast, 
Washington, DC  20002",(202) 939-5380,(202) 673-8063,http://www.dcps.dc.gov,110003000151,38.892345,-76.978966,https://www.greatschools.org/washington-dc/washington/118-Eliot-Hine-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/118-Eliot-Hine-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/118-Eliot-Hine-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/118-Eliot-Hine-Middle-School/?utm_source=GSAPI&utm_medium=referral,3.0,1.0,District Of Columbia Public Schools,1100030.0,20002
41,906,Emery L Fears Boys Academy,private,6-12,4.0,,Washington,DC,"1544 5th Street Northwest, 
Washington, DC  20001",(202) 232-2860,,,A0900742,38.91093,-77.01923,https://www.greatschools.org/washington-dc/washington/906-Emery-L-Fears-Boys-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/906-Emery-L-Fears-Boys-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/906-Emery-L-Fears-Boys-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/906-Emery-L-Fears-Boys-Academy/?utm_source=GSAPI&utm_medium=referral,,,,,20001
42,602,Excel Academy PCS,charter,PK-8,630.0,4.0,Washington,DC,"2501 Martin Luther King Junior Avenue Southeast, 
Washington, DC  20020",(202) 373-0097,(202) 373-0477,http://excelpubliccharterschool.org,110007600408,38.859917,-76.9954,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/602-Excel-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,4.0,120.0,Excel Academy Pcs,1100076.0,20020
43,198,Field School,private,6-12,360.0,4.0,Washington,DC,"2301 Foxhall Rd NW, 
Washington, DC  20007",(202) 295-5800,,www.fieldschool.org,00253732,38.92081,-77.08872,https://www.greatschools.org/washington-dc/washington/198-Field-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/198-Field-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/198-Field-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/198-Field-School/?utm_source=GSAPI&utm_medium=referral,,,,,20007
44,1210,Friendship PCS Blow-Pierce Middle,charter,4-8,,,Washington,DC,"725 19th Street Northeast, 
Washington, DC  20002",(202) 572-1070,,http://www.friendshipschools.org,110000800478,38.8979,-76.97658,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1210-Friendship-PCS-Blow-Pierce-Middle/?utm_source=GSAPI&utm_medium=referral,6.0,82.0,Friendship Pcs,1100008.0,20002
45,1212,Friendship PCS Chamberlain Middle,charter,4-8,,,Washington,DC,"1345 Potomac Avenue Southeast, 
Washington, DC  20003",(202) 547-5800,,http://www.friendshipschools.org,110000800483,38.879528,-76.9868,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1212-Friendship-PCS-Chamberlain-Middle/?utm_source=GSAPI&utm_medium=referral,7.0,82.0,Friendship Pcs,1100008.0,20003
46,562,Friendship PCS Online,charter,K-8,132.0,5.0,Washington,DC,"1351 Nicholson Street Northwest, 
Washington, DC  20011",(202) 281-1700,,http://www.friendshipschools.org,110000800495,38.960472,-77.03159,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/562-Friendship-PCS-Online/?utm_source=GSAPI&utm_medium=referral,,82.0,Friendship Pcs,1100008.0,20011
47,1214,Friendship PCS Woodridge Middle,charter,4-8,,,Washington,DC,"2959 Carlton Avenue Northeast, 
Washington, DC  20018",(202) 635-6500,,http://www.friendshipschools.org,110000800481,38.929688,-76.96664,https://www.greatschools.org/washington-dc/washington/1214-Friendship-PCS-Woodridge-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1214-Friendship-PCS-Woodridge-Middle/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1214-Friendship-PCS-Woodridge-Middle/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1214-Friendship-PCS-Woodridge-Middle/?utm_source=GSAPI&utm_medium=referral,5.0,82.0,Friendship Pcs,1100008.0,20018
48,825,Friendship Technology Preparatory Academy PCS,charter,6-8,543.0,4.0,Washington,DC,"620 Milwaukee Place Southeast, 
Washington, DC  20032",(202) 552-5700,(202) 562-1817,http://www.friendshipschools.org,110000800422,38.84828,-76.99765,https://www.greatschools.org/washington-dc/washington/825-Friendship-Technology-Preparatory-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/825-Friendship-Technology-Preparatory-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/825-Friendship-Technology-Preparatory-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/825-Friendship-Technology-Preparatory-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,4.0,82.0,Friendship Pcs,1100008.0,20032
49,1245,Fusion Academy Washington D.C.,private,6-12,55.0,,Washington,DC,"3007 Tilden St. NW, Suite N100, 
Washington, DC  20008",(202) 244-0639,,https://www.fusionacademy.com/fusion-campus-location/washington-dc/welcome,,38.94137,-77.0635,https://www.greatschools.org/washington-dc/washington/1245-Fusion-Academy-Washington-D.C./?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1245-Fusion-Academy-Washington-D.C./?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1245-Fusion-Academy-Washington-D.C./?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1245-Fusion-Academy-Washington-D.C./?utm_source=GSAPI&utm_medium=referral,,,,,20008
50,248,Georgetown Day School - Lower/Middle School,private,PK-8,550.0,4.0,Washington,DC,"4530 MacArthur Blvd, NW, Washington, DC, 
Washington, DC  20007",(202) 295-6200,(202) 295-6151,http://www.gds.org,Y9101619,38.907974,-77.08619,https://www.greatschools.org/washington-dc/washington/248-Georgetown-Day-School---Lower-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/248-Georgetown-Day-School---Lower-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/248-Georgetown-Day-School---Lower-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/248-Georgetown-Day-School---Lower-Middle-School/?utm_source=GSAPI&utm_medium=referral,,,,,20007
51,146,Hardy Middle School,public,6-8,412.0,4.0,Washington,DC,"1819 35th Street Northwest, 
Washington, DC  20007",(202) 729-4350,(202) 576-9443,http://www.dcps.dc.gov,110003000186,38.915436,-77.06823,https://www.greatschools.org/washington-dc/washington/146-Hardy-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/146-Hardy-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/146-Hardy-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/146-Hardy-Middle-School/?utm_source=GSAPI&utm_medium=referral,8.0,1.0,District Of Columbia Public Schools,1100030.0,20007
52,106,Hart Middle School,public,6-8,381.0,4.0,Washington,DC,"601 Mississippi Avenue Southeast, 
Washington, DC  20032",(202) 671-6426,(202) 645-3426,http://www.dcps.dc.gov,110003000135,38.837444,-76.99734,https://www.greatschools.org/washington-dc/washington/106-Hart-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/106-Hart-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/106-Hart-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/106-Hart-Middle-School/?utm_source=GSAPI&utm_medium=referral,2.0,1.0,District Of Columbia Public Schools,1100030.0,20032
53,576,High Road Middle School of Washington,private,n/a,31.0,,Washington,DC,"1530 First Street, SW, 
Washington, DC  20001",(202) 479-0089,(202) 479-4709,,,38.910564,-77.012436,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,,,,,20001
54,347,"High Road Primary School of Washington, DC",private,7-8,16.0,,Washington,DC,"1530 First Street SW , 
Washington, DC  20011",(202) 479-0089,,,A0304038,38.87121,-77.01171,"https://www.greatschools.org/washington-dc/washington/347-High-Road-Primary-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/347-High-Road-Primary-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/347-High-Road-Primary-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/347-High-Road-Primary-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral",,,,,20011
55,169,Holy Trinity Catholic School,private,PK-8,320.0,5.0,Washington,DC,"1325 36th St, 
Washington, DC  20007",(202) 337-2339,(202) 337-0368,www.htsdc.org,00252717,38.907433,-77.06995,https://www.greatschools.org/washington-dc/washington/169-Holy-Trinity-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/169-Holy-Trinity-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/169-Holy-Trinity-Catholic-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/169-Holy-Trinity-Catholic-School/?utm_source=GSAPI&utm_medium=referral,,,,,20007
56,603,Hope Community PCS - Tolson,charter,PK-8,432.0,3.0,Washington,DC,"2917 8th Street Northeast, 
Washington, DC  20017",(202) 832-7370,(202) 832-7644,http://www.hopecommunitycs.org,110005100386,38.927048,-76.99464,https://www.greatschools.org/washington-dc/washington/603-Hope-Community-PCS---Tolson/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/603-Hope-Community-PCS---Tolson/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/603-Hope-Community-PCS---Tolson/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/603-Hope-Community-PCS---Tolson/?utm_source=GSAPI&utm_medium=referral,4.0,83.0,Hope Community Academy Pcs,1100051.0,20017
57,383,Howard University Middle School PCS,charter,6-8,266.0,2.0,Washington,DC,"405 Howard Place Northwest, 
Washington, DC  20059",(202) 806-7725,,http://www.howard.edu/ms2,110005800308,38.92285,-77.018875,https://www.greatschools.org/washington-dc/washington/383-Howard-University-Middle-School-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/383-Howard-University-Middle-School-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/383-Howard-University-Middle-School-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/383-Howard-University-Middle-School-PCS/?utm_source=GSAPI&utm_medium=referral,6.0,86.0,Howard University Middle School Of Math And Science,1100058.0,20059
58,1223,IQRA Prep Academy,private,K-12,160.0,,Washington,DC,"1050 Connecticut Ave NW, 
Washington, DC  20035",(202) 659-4772,(202) 446-0893,www.iqraprepacademy.com,,38.903385,-77.04083,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,,,,,20035
59,259,Ideal Academy PCS,charter,PK-8,280.0,3.0,Washington,DC,"6130 North Capitol Street Northwest, 
Washington, DC  20011",(202) 729-6660,(202) 729-6677,http://www.iapcs.com,110001200401,38.965076,-77.01008,https://www.greatschools.org/washington-dc/washington/259-Ideal-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/259-Ideal-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/259-Ideal-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/259-Ideal-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,3.0,89.0,Ideal Academy Pcs,1100012.0,20011
60,839,Inspired Teaching Demonstration PCS,charter,PK-8,470.0,4.0,Washington,DC,"200 Douglas Street NE, 
Washington, DC  20002",(202) 248-6825,(202) 248-6939,www.inspiredteachingschool.org,110008000437,38.923676,-77.002785,https://www.greatschools.org/washington-dc/washington/839-Inspired-Teaching-Demonstration-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/839-Inspired-Teaching-Demonstration-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/839-Inspired-Teaching-Demonstration-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/839-Inspired-Teaching-Demonstration-PCS/?utm_source=GSAPI&utm_medium=referral,8.0,121.0,Inspired Teaching Demonstration Pcs,1100080.0,20002
61,853,Jefferson Middle School Academy,public,6-8,89.0,5.0,Washington,DC,"801 7th Street Southwest, 
Washington, DC  20024",(202) 729-3270,(202) 724-2459,http://www.dcps.dc.gov,110003000453,38.879883,-77.022934,https://www.greatschools.org/washington-dc/washington/853-Jefferson-Middle-School-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/853-Jefferson-Middle-School-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/853-Jefferson-Middle-School-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/853-Jefferson-Middle-School-Academy/?utm_source=GSAPI&utm_medium=referral,6.0,1.0,District Of Columbia Public Schools,1100030.0,20024
62,112,Johnson Middle School,public,6-8,291.0,1.0,Washington,DC,"1400 Bruce Place Southeast, 
Washington, DC  20020",(202) 939-3140,(202) 645-5882,http://www.dcps.dc.gov,110003000144,38.85086,-76.98384,https://www.greatschools.org/washington-dc/washington/112-Johnson-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/112-Johnson-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/112-Johnson-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/112-Johnson-Middle-School/?utm_source=GSAPI&utm_medium=referral,2.0,1.0,District Of Columbia Public Schools,1100030.0,20020
63,564,KIPP DC  WILL Academy - PCS,charter,5-8,327.0,5.0,Washington,DC,"421 P Street Northwest, 
Washington, DC  20001",(202) 328-9455,,http://www.kippdc.org,110003100376,38.909943,-77.01813,https://www.greatschools.org/washington-dc/washington/564-KIPP-DC--WILL-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/564-KIPP-DC--WILL-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/564-KIPP-DC--WILL-Academy---PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/564-KIPP-DC--WILL-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,5.0,91.0,KIPP DC,1100031.0,20001
64,359,KIPP DC AIM Academy - PCS,charter,5-8,365.0,4.0,Washington,DC,"2600 Douglass Road Southeast, 
Washington, DC  20020",(202) 678-5477,(202) 678-4383,http://www.kippdc.org,110003100381,38.856335,-76.98864,https://www.greatschools.org/washington-dc/washington/359-KIPP-DC-AIM-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/359-KIPP-DC-AIM-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/359-KIPP-DC-AIM-Academy---PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/359-KIPP-DC-AIM-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,7.0,91.0,KIPP DC,1100031.0,20020
65,610,KIPP DC KEY Academy - PCS,charter,5-8,327.0,3.0,Washington,DC,"4801 Benning Road Southeast, 
Washington, DC  20019",(202) 582-5477,,http://www.kippdc.org,110003100246,38.88251,-76.934326,https://www.greatschools.org/washington-dc/washington/610-KIPP-DC-KEY-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/610-KIPP-DC-KEY-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/610-KIPP-DC-KEY-Academy---PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/610-KIPP-DC-KEY-Academy---PCS/?utm_source=GSAPI&utm_medium=referral,7.0,91.0,KIPP DC,1100031.0,20019
66,1228,KIPP DC Northeast Academy PCS,charter,5-8,327.0,,Washington,DC,"1375 Mount Olivet Road Northeast, 
Washington, DC  20002",(202) 398-5477,,http://www.kippdc.org,110003100487,38.907833,-76.98078,https://www.greatschools.org/washington-dc/washington/1228-KIPP-DC-Northeast-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1228-KIPP-DC-Northeast-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1228-KIPP-DC-Northeast-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1228-KIPP-DC-Northeast-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,7.0,91.0,KIPP DC,1100031.0,20002
67,1239,KIPP DC Valor Academy PCS,charter,5-7,,,Washington,DC,"5300 Blaine Street Northeast, 
Washington, DC  20019",(202) 397-5477,,http://www.kippdc.org,110003100486,38.892258,-76.9247,https://www.greatschools.org/washington-dc/washington/1239-KIPP-DC-Valor-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1239-KIPP-DC-Valor-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1239-KIPP-DC-Valor-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1239-KIPP-DC-Valor-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,5.0,91.0,KIPP DC,1100031.0,20019
68,366,Kelly Miller Middle School,public,6-8,450.0,3.0,Washington,DC,"301 49th Street Northeast, 
Washington, DC  20019",(202) 388-6870,(202) 727-8330,http://www.dcps.dc.gov,110003000272,38.8935,-76.93217,https://www.greatschools.org/washington-dc/washington/366-Kelly-Miller-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/366-Kelly-Miller-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/366-Kelly-Miller-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/366-Kelly-Miller-Middle-School/?utm_source=GSAPI&utm_medium=referral,4.0,1.0,District Of Columbia Public Schools,1100030.0,20019
69,357,Kendall Demonstration Elementary School,private,PK-8,94.0,3.0,Washington,DC,"800 Florida Ave NE, 
Washington, DC  20002",(202) 651-5397,,www.gallaudet.edu,A9101622,38.9053,-76.99616,https://www.greatschools.org/washington-dc/washington/357-Kendall-Demonstration-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/357-Kendall-Demonstration-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/357-Kendall-Demonstration-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/357-Kendall-Demonstration-Elementary-School/?utm_source=GSAPI&utm_medium=referral,,,,,20002
70,393,Kennedy School,private,n/a,45.0,,Washington,DC,"801 Buchanan Street Northeast, 
Washington, DC  20017",(202) 281-2700,,,A0500914,38.945595,-76.99362,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,,,,,20017
71,303,Kingsbury Day School,private,PK-12,100.0,4.0,Washington,DC,"5000 14th Street NW, 
Washington, DC  20011",(202) 722-5555,(202) 722-5531,www.kingsbury.org,A9101623,38.950836,-77.03472,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,,,,,20011
72,1236,Kingsman Academy PCS,charter,6-12,,,Washington,DC,"1375 E Street Northeast, 
Washington, DC  20002",(202) 547-1028,,http://www.kingsmanacademy.org,110009900502,38.895782,-76.98636,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,,136.0,Kingsman Academy PCS,,20002
