,gsId,name,type,gradeRange,enrollment,parentRating,city,state,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,gsRating,districtId,district,districtNCESId,Zip Code
37,1251,Goodwill Excel Center Public Charter School,charter,9-12,,,Washington,DC,"1776 G Street Northwest, 
Washington, DC  20006",(202) 839-3650,,http://www.goodwillexcelcenter.org/,110010500508,38.89788,-77.0412,https://www.greatschools.org/washington-dc/washington/1251-Goodwill-Excel-Center-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1251-Goodwill-Excel-Center-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1251-Goodwill-Excel-Center-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1251-Goodwill-Excel-Center-Public-Charter-School/?utm_source=GSAPI&utm_medium=referral,,146.0,Goodwill Excel Center PCS,,20006
38,43,H.D. Woodson High School,public,9-12,660.0,3.0,Washington,DC,"540 55th Street Northeast, 
Washington, DC  20019",(202) 939-2030,(202) 388-3489,http://www.dcps.dc.gov,110003000055,38.896843,-76.922714,https://www.greatschools.org/washington-dc/washington/43-H.D.-Woodson-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/43-H.D.-Woodson-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/43-H.D.-Woodson-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/43-H.D.-Woodson-High-School/?utm_source=GSAPI&utm_medium=referral,3.0,1.0,District Of Columbia Public Schools,1100030.0,20019
39,576,High Road Middle School of Washington,private,n/a,31.0,,Washington,DC,"1530 First Street, SW, 
Washington, DC  20001",(202) 479-0089,(202) 479-4709,,,38.910564,-77.012436,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/576-High-Road-Middle-School-Of-Washington/?utm_source=GSAPI&utm_medium=referral,,,,,20001
40,884,"High Road Upper Academy of Washington, DC",private,9-12 & ungraded,60.0,,Washington,DC,"711-A Edgewood Street, N.E., 
Washington, DC  20017",(202) 529-7677,(202) 529-7678,,,38.92494,-76.995285,"https://www.greatschools.org/washington-dc/washington/884-High-Road-Upper-Academy-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/884-High-Road-Upper-Academy-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/884-High-Road-Upper-Academy-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/884-High-Road-Upper-Academy-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral",,,,,20017
41,577,"High Road Upper School of Washington, DC",private,9-12 & ungraded,50.0,,Washington,DC,"711-B Edgewood Street NE, 
Washington, DC  20017",(202) 635-7171,(202) 635-7172,,,38.925365,-76.99546,"https://www.greatschools.org/washington-dc/washington/577-High-Road-Upper-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/577-High-Road-Upper-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/577-High-Road-Upper-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/577-High-Road-Upper-School-Of-Washington,-DC/?utm_source=GSAPI&utm_medium=referral",,,,,20017
42,260,IDEA - Integrated Design & Electronic Academy PCS,charter,9-12,326.0,4.0,Washington,DC,"1027 45th Street NE, 
Washington, DC  20019",(202) 399-4750,(202) 399-4783,www.ideapcs.org,110001300227,38.904064,-76.937126,https://www.greatschools.org/washington-dc/washington/260-IDEA---Integrated-Design-&-Electronic-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/260-IDEA---Integrated-Design-&-Electronic-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/260-IDEA---Integrated-Design-&-Electronic-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/260-IDEA---Integrated-Design-&-Electronic-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,4.0,88.0,Integrated Design Electronics Academy Idea,1100013.0,20019
43,1223,IQRA Prep Academy,private,K-12,160.0,,Washington,DC,"1050 Connecticut Ave NW, 
Washington, DC  20035",(202) 659-4772,(202) 446-0893,www.iqraprepacademy.com,,38.903385,-77.04083,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1223-IQRA-Prep-Academy/?utm_source=GSAPI&utm_medium=referral,,,,,20035
44,608,KIPP DC PCS: College Preparatory,charter,9-12,590.0,4.0,Washington,DC,"1405 Brentwood Parkway Northeast, 
Washington, DC  20002",(202) 678-2527,(202) 678-0082,http://www.kippdc.org,110003100421,38.909615,-76.99357,https://www.greatschools.org/washington-dc/washington/608-KIPP-DC-PCS:-College-Preparatory/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/608-KIPP-DC-PCS:-College-Preparatory/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/608-KIPP-DC-PCS:-College-Preparatory/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/608-KIPP-DC-PCS:-College-Preparatory/?utm_source=GSAPI&utm_medium=referral,7.0,91.0,KIPP DC,1100031.0,20002
45,393,Kennedy School,private,n/a,45.0,,Washington,DC,"801 Buchanan Street Northeast, 
Washington, DC  20017",(202) 281-2700,,,A0500914,38.945595,-76.99362,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/393-Kennedy-School/?utm_source=GSAPI&utm_medium=referral,,,,,20017
46,303,Kingsbury Day School,private,PK-12,100.0,4.0,Washington,DC,"5000 14th Street NW, 
Washington, DC  20011",(202) 722-5555,(202) 722-5531,www.kingsbury.org,A9101623,38.950836,-77.03472,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/303-Kingsbury-Day-School/?utm_source=GSAPI&utm_medium=referral,,,,,20011
47,1236,Kingsman Academy PCS,charter,6-12,,,Washington,DC,"1375 E Street Northeast, 
Washington, DC  20002",(202) 547-1028,,http://www.kingsmanacademy.org,110009900502,38.895782,-76.98636,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1236-Kingsman-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,,136.0,Kingsman Academy PCS,,20002
48,229,Kirov Academy of Ballet,private,7-12,85.0,4.0,Washington,DC,"4301 Harewood Rd NE, 
Washington, DC  20017",(202) 832-1087,,http://www.kirovacademydc.org,A9501063,38.942307,-77.00653,https://www.greatschools.org/washington-dc/washington/229-Kirov-Academy-Of-Ballet/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/229-Kirov-Academy-Of-Ballet/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/229-Kirov-Academy-Of-Ballet/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/229-Kirov-Academy-Of-Ballet/?utm_source=GSAPI&utm_medium=referral,,,,,20017
49,352,Kuumba Learning Center,private,PK-10,120.0,4.0,Washington,DC,"3328 Martin Luther King Junior Avenue Southeast Washington DC 20032, 
Washington, DC  20032",(202) 563-5971,(202) 563-3363,www.kuumbaprep.org,A0307372,38.842052,-77.00259,https://www.greatschools.org/washington-dc/washington/352-Kuumba-Learning-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/352-Kuumba-Learning-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/352-Kuumba-Learning-Center/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/352-Kuumba-Learning-Center/?utm_source=GSAPI&utm_medium=referral,,,,,20032
50,855,LAYC Career Academy PCS,charter,9-12 & ungraded,183.0,5.0,Washington,DC,"3047 15th Street, NW, 
Washington, DC  20009",(202) 319-2228,(202) 319-2250,www.laycca.org/,110005900457,38.92863,-77.0361,https://www.greatschools.org/washington-dc/washington/855-LAYC-Career-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/855-LAYC-Career-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/855-LAYC-Career-Academy-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/855-LAYC-Career-Academy-PCS/?utm_source=GSAPI&utm_medium=referral,,59.0,Youth Build Pcs Layc,1100059.0,20009
51,322,Lab School of Washington - Reservoir Campus,private,1-12,355.0,4.0,Washington,DC,"4759 Reservoir Road NW, 
Washington, DC  20007",(202) 965-6600,,,02016176,38.914944,-77.09271,https://www.greatschools.org/washington-dc/washington/322-Lab-School-Of-Washington---Reservoir-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/322-Lab-School-Of-Washington---Reservoir-Campus/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/322-Lab-School-Of-Washington---Reservoir-Campus/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/322-Lab-School-Of-Washington---Reservoir-Campus/?utm_source=GSAPI&utm_medium=referral,,,,,20007
52,152,Luke C. Moore High School,public,9-12,297.0,5.0,Washington,DC,"1001 Monroe Street Northeast, 
Washington, DC  20017",(202) 281-3600,(202) 526-5022,http://www.dcps.dc.gov,110003000198,38.93176,-76.992294,https://www.greatschools.org/washington-dc/washington/152-Luke-C.-Moore-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/152-Luke-C.-Moore-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/152-Luke-C.-Moore-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/152-Luke-C.-Moore-High-School/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20017
53,193,Maret School,private,K-12,635.0,4.0,Washington,DC,"3000 Cathedral Ave NW, 
Washington, DC  20008",(202) 939-8800,(202) 939-8845,http://www.maret.org,00253448,38.928223,-77.06042,https://www.greatschools.org/washington-dc/washington/193-Maret-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/193-Maret-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/193-Maret-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/193-Maret-School/?utm_source=GSAPI&utm_medium=referral,,,,,20008
54,567,Maya Angelou PCS - Evans High School,charter,9-12,225.0,4.0,Washington,DC,"5600 East Capitol Street Northeast, 
Washington, DC  20019",(202) 379-4335,(202) 506-5749,http://www.seeforever.org,110001400391,38.890373,-76.92028,https://www.greatschools.org/washington-dc/washington/567-Maya-Angelou-PCS---Evans-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/567-Maya-Angelou-PCS---Evans-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/567-Maya-Angelou-PCS---Evans-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/567-Maya-Angelou-PCS---Evans-High-School/?utm_source=GSAPI&utm_medium=referral,,94.0,Maya Angelou Pcs,1100014.0,20019
55,913,Maya Angelou PCS - Young Adult Learning Center,charter,n/a,,,Washington,DC,"5600 East Capitol Street,  NE, 
Washington, DC  20019",,,www.seeforever.org,,38.88983,-76.92069,https://www.greatschools.org/washington-dc/washington/913-Maya-Angelou-PCS---Young-Adult-Learning-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/913-Maya-Angelou-PCS---Young-Adult-Learning-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/913-Maya-Angelou-PCS---Young-Adult-Learning-Center/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/913-Maya-Angelou-PCS---Young-Adult-Learning-Center/?utm_source=GSAPI&utm_medium=referral,,94.0,Maya Angelou Pcs,1100014.0,20019
56,365,McKinley Technology High School,public,9-12,656.0,4.0,Washington,DC,"151 T Street Northeast, 
Washington, DC  20002",(202) 281-3950,(202) 576-6279,http://www.dcps.dc.gov,110003000267,38.914562,-77.00489,https://www.greatschools.org/washington-dc/washington/365-McKinley-Technology-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/365-McKinley-Technology-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/365-McKinley-Technology-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/365-McKinley-Technology-High-School/?utm_source=GSAPI&utm_medium=referral,9.0,1.0,District Of Columbia Public Schools,1100030.0,20002
57,237,Model Secondary School for The Deaf,private,9-12,150.0,5.0,Washington,DC,"800 Florida Ave NE, 
Washington, DC  20002",(202) 651-5031,(202) 651-5109,www.gallaudet.edu/mssd.htm,A9700911,38.9053,-76.99616,https://www.greatschools.org/washington-dc/washington/237-Model-Secondary-School-For-The-Deaf/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/237-Model-Secondary-School-For-The-Deaf/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/237-Model-Secondary-School-For-The-Deaf/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/237-Model-Secondary-School-For-The-Deaf/?utm_source=GSAPI&utm_medium=referral,,,,,20002
58,583,Monroe School,private,9-12,36.0,1.0,Washington,DC,"603 50th Street, NE, 
Washington, DC  20019",(202) 399-8350,(202) 399-8353,www.monroeschool.net/,,38.897842,-76.92982,https://www.greatschools.org/washington-dc/washington/583-Monroe-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/583-Monroe-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/583-Monroe-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/583-Monroe-School/?utm_source=GSAPI&utm_medium=referral,,,,,20019
59,221,National Cathedral School,private,4-12,582.0,4.0,Washington,DC,"Mount Saint Alban, 
Washington, DC  20016",(202) 537-6374,(202) 537-2382,,A9300244,38.930668,-77.07053,https://www.greatschools.org/washington-dc/washington/221-National-Cathedral-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/221-National-Cathedral-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/221-National-Cathedral-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/221-National-Cathedral-School/?utm_source=GSAPI&utm_medium=referral,,,,,20016
60,311,National Children's Center,private,n/a,40.0,,Washington,DC,"6200 2nd Street Northwest, 
Washington, DC  20011",(202) 722-2319,,,A0101694,38.965435,-77.01451,https://www.greatschools.org/washington-dc/washington/311-National-Children's-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/311-National-Children's-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/311-National-Children's-Center/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/311-National-Children's-Center/?utm_source=GSAPI&utm_medium=referral,,,,,20011
61,581,National Children's Center - NW Campus Ages 6-22,private,1-12,25.0,5.0,Washington,DC,"201 Rittenhouse St., NW, 
Washington, DC  20001",(202) 722-2319,,www.nccinc.org,,38.964985,-77.013725,https://www.greatschools.org/washington-dc/washington/581-National-Children's-Center---NW-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/581-National-Children's-Center---NW-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/581-National-Children's-Center---NW-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/581-National-Children's-Center---NW-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,,,,,20001
62,571,National Children's Center - SE Campus Ages 6-22,private,1-12,25.0,2.0,Washington,DC,"3400 Martin Luther King, 
Washington, DC  20032",(202) 561-7280,(202) 561-7284,www.nccinc.org/,A0770704,38.841328,-77.00283,https://www.greatschools.org/washington-dc/washington/571-National-Children's-Center---SE-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/571-National-Children's-Center---SE-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/571-National-Children's-Center---SE-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/571-National-Children's-Center---SE-Campus-Ages-6-22/?utm_source=GSAPI&utm_medium=referral,,,,,20032
63,614,National Collegiate PCS,charter,9-12,280.0,4.0,Washington,DC,"4600 Livingston Road Southeast, 
Washington, DC  20032",(202) 832-7737,(202) 832-7736,http://www.nationalprepdc.org,110007900424,38.824024,-77.003006,https://www.greatschools.org/washington-dc/washington/614-National-Collegiate-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/614-National-Collegiate-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/614-National-Collegiate-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/614-National-Collegiate-PCS/?utm_source=GSAPI&utm_medium=referral,3.0,117.0,National Collegiate Prep,1100079.0,20032
64,224,Parkmont School,private,6-12,65.0,4.0,Washington,DC,"4842 16th Street NW, 
Washington, DC  20011",(202) 726-0740,(202) 726-0748,http://www.parkmont.org,A9302646,38.949852,-77.03681,https://www.greatschools.org/washington-dc/washington/224-Parkmont-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/224-Parkmont-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/224-Parkmont-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/224-Parkmont-School/?utm_source=GSAPI&utm_medium=referral,,,,,20011
65,1208,Paul Public Charter School - International High School,charter,9-12,,,Washington,DC,"5800 8th Street Northwest, 
Washington, DC  20011",(202) 291-7499,,http://www.paulcharter.org,110003900477,38.96142,-77.02487,https://www.greatschools.org/washington-dc/washington/1208-Paul-Public-Charter-School---International-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1208-Paul-Public-Charter-School---International-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1208-Paul-Public-Charter-School---International-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1208-Paul-Public-Charter-School---International-High-School/?utm_source=GSAPI&utm_medium=referral,6.0,99.0,Paul Public Charter School,1100039.0,20011
66,371,"Phelps Architecture, Construction, and Engineering High School",public,9-12,306.0,5.0,Washington,DC,"704 26th Street Northeast, 
Washington, DC  20002",(202) 729-4360,(202) 442-8438,http://www.dcps.dc.gov,110003000407,38.902058,-76.97211,"https://www.greatschools.org/washington-dc/washington/371-Phelps-Architecture,-Construction,-And-Engineering-High-School/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/371-Phelps-Architecture,-Construction,-And-Engineering-High-School/?utm_source=GSAPI&utm_medium=referral","https://www.greatschools.org/washington-dc/washington/371-Phelps-Architecture,-Construction,-And-Engineering-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews","https://www.greatschools.org/washington-dc/washington/371-Phelps-Architecture,-Construction,-And-Engineering-High-School/?utm_source=GSAPI&utm_medium=referral",7.0,1.0,District Of Columbia Public Schools,1100030.0,20002
67,231,Preparatory School of the District of Columbia,private,PK-12,100.0,3.0,Washington,DC,"209 Upshur Street NW, 
Washington, DC  20010",(202) 722-5080,(202) 722-5060,http://thepreparatoryschoolofdc.webs.com/,A9501074,38.942528,-77.01409,https://www.greatschools.org/washington-dc/washington/231-Preparatory-School-Of-The-District-Of-Columbia/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/231-Preparatory-School-Of-The-District-Of-Columbia/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/231-Preparatory-School-Of-The-District-Of-Columbia/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/231-Preparatory-School-Of-The-District-Of-Columbia/?utm_source=GSAPI&utm_medium=referral,,,,,20010
68,1014,Psychiatric Inst Of Washington (Sped),private,PK-11,49.0,,Washington,DC,"4228 Wisconsin Avenue Northwest, 
Washington, DC  20016",(202) 885-5720,,,A0900748,38.943893,-77.07807,https://www.greatschools.org/washington-dc/washington/1014-Psychiatric-Inst-Of-Washington-(Sped)/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1014-Psychiatric-Inst-Of-Washington-(Sped)/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1014-Psychiatric-Inst-Of-Washington-(Sped)/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1014-Psychiatric-Inst-Of-Washington-(Sped)/?utm_source=GSAPI&utm_medium=referral,,,,,20016
69,313,Rhema Christian Center School,private,K-12,30.0,5.0,Washington,DC,"1825 Michigan Avenue Northeast, 
Washington, DC  20018",(202) 529-3921,,,A9101632,38.94474,-76.97847,https://www.greatschools.org/washington-dc/washington/313-Rhema-Christian-Center-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/313-Rhema-Christian-Center-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/313-Rhema-Christian-Center-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/313-Rhema-Christian-Center-School/?utm_source=GSAPI&utm_medium=referral,,,,,20018
70,837,Richard Wright PCS,charter,8-12,284.0,4.0,Washington,DC,"770 M Street Southeast, 
Washington, DC  20003",(202) 388-1011,(202) 388-5197,http://www.richardwrightpcs.org,110008200441,38.87693,-76.99527,https://www.greatschools.org/washington-dc/washington/837-Richard-Wright-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/837-Richard-Wright-PCS/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/837-Richard-Wright-PCS/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/837-Richard-Wright-PCS/?utm_source=GSAPI&utm_medium=referral,6.0,123.0,Richard Wright Pcs For Journalism And Media Arts Pcs,1100082.0,20003
71,23,River Terrace Elementary School,public,PK-12,139.0,4.0,Washington,DC,"405 Anacostia Avenue Northeast, 
Washington, DC  20019",(202) 442-7111,(202) 724-4589,http://www.dcps.dc.gov,110003000506,38.896336,-76.959625,https://www.greatschools.org/washington-dc/washington/23-River-Terrace-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/23-River-Terrace-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/23-River-Terrace-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/23-River-Terrace-Elementary-School/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20019
72,1247,Ron Brown College Preparatory High School,public,9,,,Washington,DC,"4800 Meade Street Northeast, 
Washington, DC  20019",(202) 729-4343,,http://www.dcps.dc.gov,110003000512,38.906796,-76.93269,https://www.greatschools.org/washington-dc/washington/1247-Ron-Brown-College-Preparatory-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1247-Ron-Brown-College-Preparatory-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/1247-Ron-Brown-College-Preparatory-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/1247-Ron-Brown-College-Preparatory-High-School/?utm_source=GSAPI&utm_medium=referral,,1.0,District Of Columbia Public Schools,1100030.0,20019
73,8,Roosevelt High School @ MacFarland,public,9-12,482.0,3.0,Washington,DC,"4301 13th Street Northwest, 
Washington, DC  20011",(202) 576-6130,(202) 541-6449,http://www.dcps.dc.gov,110003000008,38.943478,-77.02793,https://www.greatschools.org/washington-dc/washington/8-Roosevelt-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/8-Roosevelt-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/washington-dc/washington/8-Roosevelt-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/washington-dc/washington/8-Roosevelt-High-School-@-MacFarland/?utm_source=GSAPI&utm_medium=referral,3.0,1.0,District Of Columbia Public Schools,1100030.0,20011
