,gsId,name,type,gradeRange,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,schoolStatsLink,parentRating,enrollment,gsRating,Zip Code
38,2001,Leary School of Virginia,private,"4, 6-12",Alexandria,VA,,,,"6349 Lincolnia Rd, 
Alexandria, VA  22312",(703) 941-8150,,,01433248,38.827858,-77.1485,https://www.greatschools.org/virginia/alexandria/2001-Leary-School-Of-Virginia/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2001-Leary-School-Of-Virginia/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2001-Leary-School-Of-Virginia/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2001-Leary-School-Of-Virginia/?utm_source=GSAPI&utm_medium=referral,,,,22312
39,3390,Little Peoples Place,private,PK-5,Alexandria,VA,,,,"2720 Arlington Drive, 
Alexandria, VA  22306",(703) 765-1050,,,A0508288,38.75583,-77.07813,https://www.greatschools.org/virginia/alexandria/3390-Little-Peoples-Place/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3390-Little-Peoples-Place/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3390-Little-Peoples-Place/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/3390-Little-Peoples-Place/?utm_source=GSAPI&utm_medium=referral,5.0,,,22306
40,75,Lyles-Crouch Elementary,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"530 South Saint Asaph Street, 
Alexandria, VA  22314",(703) 706-4430,(703) 684-0252,http://www.acps.k12.va.us/crouch/,510012000047,38.79944,-77.04664,https://www.greatschools.org/virginia/alexandria/75-Lyles-Crouch-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/75-Lyles-Crouch-Elementary/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/75-Lyles-Crouch-Elementary/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/75-Lyles-Crouch-Elementary/?utm_source=GSAPI&utm_medium=referral,4.0,411.0,7.0,22314
41,76,Maury Elementary School,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"600 Russell Road, 
Alexandria, VA  22301",(703) 706-4440,(703) 683-5146,acps.k12.va.us/maury,510012000048,38.81277,-77.06517,https://www.greatschools.org/virginia/alexandria/76-Maury-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/76-Maury-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/76-Maury-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/76-Maury-Elementary-School/?utm_source=GSAPI&utm_medium=referral,5.0,442.0,5.0,22301
42,2045,Montessori School Of Alexandria,private,PK-5,Alexandria,VA,,,,"6300 Florence Lane, 
Alexandria, VA  22310",(703) 960-3498,(703) 960-4667,http://montessorischoolofalexandria.com/,01434059,38.78144,-77.08931,https://www.greatschools.org/virginia/alexandria/2045-Montessori-School-Of-Alexandria/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2045-Montessori-School-Of-Alexandria/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2045-Montessori-School-Of-Alexandria/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2045-Montessori-School-Of-Alexandria/?utm_source=GSAPI&utm_medium=referral,4.0,99.0,,22310
43,547,Mount Eagle Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6116 North Kings Highway, 
Alexandria, VA  22303",(703) 721-2100,,,510126000540,38.78484,-77.07848,https://www.greatschools.org/virginia/alexandria/547-Mount-Eagle-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/547-Mount-Eagle-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/547-Mount-Eagle-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/547-Mount-Eagle-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,406.0,2.0,22303
44,78,Mount Vernon Community School,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"2601 Commonwealth Avenue, 
Alexandria, VA  22301",(703) 706-4460,(703) 706-4466,http://www.acps.k12.va.us/mtvernon/index.php,510012000050,38.828323,-77.06009,https://www.greatschools.org/virginia/alexandria/78-Mount-Vernon-Community-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/78-Mount-Vernon-Community-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/78-Mount-Vernon-Community-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/78-Mount-Vernon-Community-School/?utm_source=GSAPI&utm_medium=referral,4.0,772.0,2.0,22301
45,549,Mount Vernon Woods Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"4015 Fielding Street, 
Alexandria, VA  22309",(703) 619-2800,,,510126000543,38.742565,-77.100426,https://www.greatschools.org/virginia/alexandria/549-Mount-Vernon-Woods-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/549-Mount-Vernon-Woods-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/549-Mount-Vernon-Woods-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/549-Mount-Vernon-Woods-Elementary-School/?utm_source=GSAPI&utm_medium=referral,1.0,689.0,2.0,22309
46,558,Parklawn Elementary School,public,PK-5,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"4116 Braddock Road, 
Alexandria, VA  22312",(703) 914-6900,(703) 914-6997,http://www.fcps.edu/ParklawnES/,510126000553,38.833706,-77.15335,https://www.greatschools.org/virginia/alexandria/558-Parklawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/558-Parklawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/558-Parklawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/558-Parklawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,707.0,3.0,22312
47,79,Patrick Henry Elementary School,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"4643 Taney Avenue, 
Alexandria, VA  22304",(703) 461-4170,(703) 823-3350,httP://www.acps.k12.va.us/henry,510012000052,38.817543,-77.111374,https://www.greatschools.org/virginia/alexandria/79-Patrick-Henry-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/79-Patrick-Henry-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/79-Patrick-Henry-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/79-Patrick-Henry-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,643.0,5.0,22304
48,3572,Potomac Crescent Waldorf School,private,PK-5,Alexandria,VA,,,,"3846 King St., 
Alexandria, VA  22302",(703) 486-1309,,https://potomacwaldorf.org/,A0702374,38.83146,-77.09462,https://www.greatschools.org/virginia/alexandria/3572-Potomac-Crescent-Waldorf-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3572-Potomac-Crescent-Waldorf-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3572-Potomac-Crescent-Waldorf-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/3572-Potomac-Crescent-Waldorf-School/?utm_source=GSAPI&utm_medium=referral,4.0,70.0,,22302
49,3070,Pulley Vocational Center,public,n/a,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6500 Quander Road, 
Alexandria, VA  22307",(703) 718-2700,,,510126002033,38.77438,-77.07182,https://www.greatschools.org/virginia/alexandria/3070-Pulley-Vocational-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3070-Pulley-Vocational-Center/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3070-Pulley-Vocational-Center/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/3070-Pulley-Vocational-Center/?utm_source=GSAPI&utm_medium=referral,,,,22307
50,3058,Quander Road School,public,n/a,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6400 Quander Road, 
Alexandria, VA  22307",(703) 718-2400,,,510126000558,38.778667,-77.07166,https://www.greatschools.org/virginia/alexandria/3058-Quander-Road-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3058-Quander-Road-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/3058-Quander-Road-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/3058-Quander-Road-School/?utm_source=GSAPI&utm_medium=referral,,,,22307
51,1966,Queen Of Apostles Catholic School,private,K-8,Alexandria,VA,,,,"4409 Sano Street, 
Alexandria, VA  22312",(703) 354-0714,(703) 354-4820,,01432357,38.82861,-77.144196,https://www.greatschools.org/virginia/alexandria/1966-Queen-Of-Apostles-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1966-Queen-Of-Apostles-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1966-Queen-Of-Apostles-Catholic-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/1966-Queen-Of-Apostles-Catholic-School/?utm_source=GSAPI&utm_medium=referral,4.0,185.0,,22312
52,563,Riverside Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"8410 Old Mount Vernon Road, 
Alexandria, VA  22309",(703) 799-6000,,,510126000560,38.72982,-77.09454,https://www.greatschools.org/virginia/alexandria/563-Riverside-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/563-Riverside-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/563-Riverside-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/563-Riverside-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,778.0,4.0,22309
53,566,Rose Hill Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6301 Rose Hill Drive, 
Alexandria, VA  22310",(703) 313-4200,,http://www2.fcps.edu/RoseHillES/,510126000563,38.781944,-77.117325,https://www.greatschools.org/virginia/alexandria/566-Rose-Hill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/566-Rose-Hill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/566-Rose-Hill-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/566-Rose-Hill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,741.0,3.0,22310
54,2528,Samuel W. Tucker Elementary School,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"435 Ferdinand Day Drive, 
Alexandria, VA  22304",(703) 933-6300,(703) 212-8465,http://www.acps.k12.va.us/tucker/index.php,510012002549,38.805485,-77.126495,https://www.greatschools.org/virginia/alexandria/2528-Samuel-W.-Tucker-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2528-Samuel-W.-Tucker-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2528-Samuel-W.-Tucker-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2528-Samuel-W.-Tucker-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,750.0,5.0,22304
55,1953,St Louis Catholic School,private,K-8,Alexandria,VA,,,,"2901 Popkins Lane, 
Alexandria, VA  22306",(703) 768-7732,,www.stlouisschool.org,01432197,38.76423,-77.08245,https://www.greatschools.org/virginia/alexandria/1953-St-Louis-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1953-St-Louis-Catholic-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1953-St-Louis-Catholic-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/1953-St-Louis-Catholic-School/?utm_source=GSAPI&utm_medium=referral,4.0,511.0,,22306
56,1960,St Rita School,private,PK-8,Alexandria,VA,,,,"3801 Russell Road, 
Alexandria, VA  22305",(703) 548-1888,,,01432288,38.838863,-77.0636,https://www.greatschools.org/virginia/alexandria/1960-St-Rita-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1960-St-Rita-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1960-St-Rita-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/1960-St-Rita-School/?utm_source=GSAPI&utm_medium=referral,5.0,233.0,,22305
57,2997,St. Coletta of Greater Washington,private,n/a,Alexandria,VA,,,,"207 S Peyton Street, 
Alexandria, VA  22314",(703) 683-3686,,,01432073,38.804585,-77.05719,https://www.greatschools.org/virginia/alexandria/2997-St.-Coletta-Of-Greater-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2997-St.-Coletta-Of-Greater-Washington/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2997-St.-Coletta-Of-Greater-Washington/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2997-St.-Coletta-Of-Greater-Washington/?utm_source=GSAPI&utm_medium=referral,,,,22314
58,1965,St. Mary's Elementary School,private,PK-8,Alexandria,VA,,,,"400 Green Street, 
Alexandria, VA  22314",(703) 549-1646,(703) 519-0840,http://www.stmarys-alexva.org,01432335,38.79501,-77.04709,https://www.greatschools.org/virginia/alexandria/1965-St.-Mary's-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1965-St.-Mary's-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/1965-St.-Mary's-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/1965-St.-Mary's-Elementary-School/?utm_source=GSAPI&utm_medium=referral,3.0,696.0,,22314
59,2089,St. Stephen's & St. Agnes School,private,PK-12,Alexandria,VA,,,,"1000 Saint Stephens Road, 
Alexandria, VA  22304",(703) 212-2730,(703) 751-7142,,01435336,38.817944,-77.10117,https://www.greatschools.org/virginia/alexandria/2089-St.-Stephen's-&-St.-Agnes-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2089-St.-Stephen's-&-St.-Agnes-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2089-St.-Stephen's-&-St.-Agnes-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2089-St.-Stephen's-&-St.-Agnes-School/?utm_source=GSAPI&utm_medium=referral,4.0,1141.0,,22304
60,573,Stratford Landing Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"8484 Riverside Road, 
Alexandria, VA  22308",(703) 619-3600,,,510126000570,38.72837,-77.069084,https://www.greatschools.org/virginia/alexandria/573-Stratford-Landing-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/573-Stratford-Landing-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/573-Stratford-Landing-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/573-Stratford-Landing-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,890.0,5.0,22308
61,2067,The Aquinas Montessori School,private,PK-6,Alexandria,VA,,,,"8334 Mount Vernon Highway, 
Alexandria, VA  22309",(703) 780-8484,,http://www.aquinasmontessorischool.com,01434671,38.728954,-77.09114,https://www.greatschools.org/virginia/alexandria/2067-The-Aquinas-Montessori-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2067-The-Aquinas-Montessori-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/2067-The-Aquinas-Montessori-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/2067-The-Aquinas-Montessori-School/?utm_source=GSAPI&utm_medium=referral,4.0,142.0,,22309
62,5104,Washington Islamic Academy,private,PK-8,Alexandria,VA,,,,"6408 Edsall Road, 
Alexandria, VA  22312",(703) 941-6977,,http://wiacademy.org/,A0702386,38.804844,-77.15736,https://www.greatschools.org/virginia/alexandria/5104-Washington-Islamic-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/5104-Washington-Islamic-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/5104-Washington-Islamic-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/5104-Washington-Islamic-Academy/?utm_source=GSAPI&utm_medium=referral,5.0,214.0,,22312
63,583,Washington Mill Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"9100 Cherrytree Drive, 
Alexandria, VA  22309",(703) 619-2500,(703) 619-2597,http://www.fcps.edu/WashingtonMillES/,510126000582,38.709927,-77.10473,https://www.greatschools.org/virginia/alexandria/583-Washington-Mill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/583-Washington-Mill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/583-Washington-Mill-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/583-Washington-Mill-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,612.0,4.0,22309
64,584,Waynewood Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"1205 Waynewood Boulevard, 
Alexandria, VA  22308",(703) 704-7100,,http://fcps.edu/WaynewoodES/,510126000583,38.725117,-77.05588,https://www.greatschools.org/virginia/alexandria/584-Waynewood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/584-Waynewood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/584-Waynewood-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/584-Waynewood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,763.0,8.0,22308
65,5417,West Potomac High School Academy,public,n/a,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6500 Quander Road, 
Alexandria, VA  22307",(703) 718-2500,,,510126002945,38.77438,-77.07182,https://www.greatschools.org/virginia/alexandria/5417-West-Potomac-High-School-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/5417-West-Potomac-High-School-Academy/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/5417-West-Potomac-High-School-Academy/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/5417-West-Potomac-High-School-Academy/?utm_source=GSAPI&utm_medium=referral,,2498.0,,22307
66,591,Weyanoke Elementary School,public,PK-5,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"6520 Braddock Road, 
Alexandria, VA  22312",(703) 813-5400,,https://weyanokees.fcps.edu,510126000590,38.81966,-77.16568,https://www.greatschools.org/virginia/alexandria/591-Weyanoke-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/591-Weyanoke-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/591-Weyanoke-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/591-Weyanoke-Elementary-School/?utm_source=GSAPI&utm_medium=referral,3.0,531.0,3.0,22312
67,81,William Ramsay Elementary School,public,PK-5,Alexandria,VA,30.0,Alexandria City Public Schools,5100120.0,"5700 Sanger Avenue, 
Alexandria, VA  22311",(703) 824-6950,,http://www.acps.k12.va.us/ramsay,510012000055,38.82699,-77.13183,https://www.greatschools.org/virginia/alexandria/81-William-Ramsay-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/81-William-Ramsay-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/81-William-Ramsay-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/81-William-Ramsay-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,701.0,1.0,22311
68,595,Woodlawn Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"8505 Highland Lane, 
Alexandria, VA  22309",(703) 619-4800,,,510126000598,38.726364,-77.118225,https://www.greatschools.org/virginia/alexandria/595-Woodlawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/595-Woodlawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/595-Woodlawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/595-Woodlawn-Elementary-School/?utm_source=GSAPI&utm_medium=referral,3.0,742.0,3.0,22309
69,596,Woodley Hills Elementary School,public,PK-6,Alexandria,VA,68.0,Fairfax County Public Schools,5101260.0,"8718 Old Mount Vernon Road, 
Alexandria, VA  22309",(703) 799-2000,(703) 799-2097,http://www.fcps.edu/WoodleyHillsES/,510126000599,38.72044,-77.09742,https://www.greatschools.org/virginia/alexandria/596-Woodley-Hills-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/596-Woodley-Hills-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/virginia/alexandria/596-Woodley-Hills-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,https://www.greatschools.org/virginia/alexandria/596-Woodley-Hills-Elementary-School/?utm_source=GSAPI&utm_medium=referral,4.0,778.0,2.0,22309
